Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Duration,total_duration,num_activities,unique_resources,concurrent_cases,time_proximity
Case 267,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-10 17:55:00,2012-01-10 23:38:00,005:43,350,Punch Holder,ID4718,D,14,0,0,,343.0,21228.0,86,8,10,55119.466974900926
Case 267,Turning & Milling Q.C.,Quality Check 1,2012-01-11 06:50:00,2012-01-11 08:09:00,001:19,350,Punch Holder,ID4618,D,0,0,0,,79.0,21228.0,86,8,18,54485.387494495815
Case 267,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-11 07:42:00,2012-01-11 16:07:00,008:25,350,Punch Holder,ID4167,D,12,0,0,,505.0,21228.0,86,8,44,54455.13851574543
Case 267,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-11 16:10:00,2012-01-11 23:42:00,007:32,350,Punch Holder,ID4718,D,0,0,0,,452.0,21228.0,86,8,20,54047.06055934817
Case 267,Turning & Milling Q.C.,Quality Check 1,2012-01-17 09:57:00,2012-01-17 11:12:00,000:00,350,Punch Holder,ID4618,D,118,0,0,,75.0,21228.0,86,8,15,47769.31021576398
Case 267,Turning & Milling Q.C.,Quality Check 1,2012-01-17 10:20:00,2012-01-17 11:35:00,000:00,350,Punch Holder,ID4618,D,32,0,0,,75.0,21228.0,86,8,18,47753.12945838838
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-18 00:00:00,2012-01-18 01:15:00,000:00,350,Punch Holder,ID3767,D,20,0,0,,75.0,21228.0,86,8,14,47237.4476526339
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-18 09:00:00,2012-01-18 13:00:00,004:00,350,Punch Holder,ID3767,D,0,0,0,,240.0,21228.0,86,8,24,46849.197620621286
Case 267,Turning & Milling Q.C.,Quality Check 1,2012-01-19 08:00:00,2012-01-19 17:00:00,000:11,350,Punch Holder,ID4618,D,0,0,0,,540.0,21228.0,86,8,43,45929.257709251106
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-19 08:00:00,2012-01-19 08:11:00,009:00,350,Punch Holder,ID3767,D,45,0,0,,11.0,21228.0,86,8,18,45929.257709251106
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-22 07:00:00,2012-01-22 15:00:00,008:00,350,Punch Holder,ID4861,D,45,0,0,,480.0,21228.0,86,8,37,43282.85896870868
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-24 09:00:00,2012-01-24 17:00:00,008:00,350,Punch Holder,ID3767,D,40,0,0,,480.0,21228.0,86,8,41,41520.30792951542
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-25 08:00:00,2012-01-25 15:00:00,007:00,350,Punch Holder,ID3767,D,35,0,0,,420.0,21228.0,86,8,38,40769.14644351464
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-26 08:00:00,2012-01-26 15:30:00,007:30,350,Punch Holder,ID4861,D,40,0,0,,450.0,21228.0,86,8,38,40041.123348017616
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-26 16:00:00,2012-01-27 00:00:00,008:00,350,Punch Holder,ID3767,D,45,0,0,,480.0,21228.0,86,8,21,39786.11756935271
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-27 07:00:00,2012-01-27 12:30:00,005:30,350,Punch Holder,ID3767,D,30,0,0,,330.0,21228.0,86,8,23,39367.45154185022
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-29 13:00:00,2012-01-29 18:00:00,005:00,350,Punch Holder,ID3767,D,28,0,0,,300.0,21228.0,86,8,29,37836.72120678265
Case 267,Wire Cut - Machine 13,Wire Cut - Machine 13,2012-01-29 17:00:00,2012-01-29 23:00:00,006:00,350,Punch Holder,ID4861,D,22,0,0,,360.0,21228.0,86,8,21,37720.70541611625
Case 267,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-01 11:02:00,2012-02-01 12:51:00,001:49,350,Punch Holder,ID4882,D,125,0,0,,109.0,21228.0,86,8,20,36106.33245266403
Case 267,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-01 13:23:00,2012-02-01 14:02:00,000:39,350,Punch Holder,ID4882,D,55,0,0,,39.0,21228.0,86,8,16,36054.299647732274
Case 267,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-01 17:26:00,2012-02-01 17:59:00,000:33,350,Punch Holder,ID4882,D,50,0,0,,33.0,21228.0,86,8,9,35973.888130367755
Case 267,Lapping - Machine 1,Machine 1 - Lapping,2012-02-02 00:00:00,2012-02-02 01:15:00,000:00,350,Punch Holder,ID4882,D,0,0,0,,75.0,21228.0,86,8,14,35880.95479603087
Case 267,Lapping - Machine 1,Machine 1 - Lapping,2012-02-02 08:23:00,2012-02-02 17:02:00,008:39,350,Punch Holder,ID0998,D,200,0,0,,519.0,21228.0,86,8,39,35650.16622633201
Case 267,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-02 15:22:00,2012-02-02 15:53:00,000:31,350,Punch Holder,ID4882,D,50,0,0,,31.0,21228.0,86,8,10,35508.84896521356
Case 267,Lapping - Machine 1,Machine 1 - Lapping,2012-02-03 00:00:00,2012-02-03 01:15:00,000:00,350,Punch Holder,ID4882,D,0,0,0,,75.0,21228.0,86,8,10,35361.2544613351
Case 267,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-03 07:01:00,2012-02-03 07:40:00,000:39,350,Punch Holder,ID4882,D,70,0,0,,39.0,21228.0,86,8,10,35201.1605019815
Case 267,Lapping - Machine 1,Machine 1 - Lapping,2012-02-03 09:48:00,2012-02-03 11:53:00,002:05,350,Punch Holder,ID4882,D,150,0,0,,125.0,21228.0,86,8,13,35147.61162483487
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-05 09:13:00,2012-02-05 10:02:00,000:49,350,Punch Holder,ID0420,D,5,0,0,,49.0,21228.0,86,8,14,34247.93901365037
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-05 11:32:00,2012-02-05 18:04:00,006:32,350,Punch Holder,ID4618,D,0,0,0,,392.0,21228.0,86,8,30,34205.5843240863
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-05 16:17:00,2012-02-05 20:03:00,003:46,350,Punch Holder,ID4355,D,16,0,0,,226.0,21228.0,86,8,14,34120.16182298547
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-05 20:06:00,2012-02-06 06:53:00,010:47,350,Punch Holder,ID4445,D,52,0,0,,647.0,21228.0,86,8,21,34052.616028181415
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-06 06:56:00,2012-02-06 08:09:00,001:13,350,Punch Holder,ID0420,D,6,0,0,,73.0,21228.0,86,8,17,33864.6807573756
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-18 22:17:00,2012-02-19 00:10:00,001:53,350,Punch Holder,ID4445,S,0,0,0,,113.0,21228.0,86,8,7,31529.01343020696
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 00:10:00,2012-02-19 06:55:00,006:45,350,Punch Holder,ID4445,D,42,0,0,,405.0,21228.0,86,8,12,31529.9797446059
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 06:59:00,2012-02-19 07:20:00,000:21,350,Punch Holder,ID0420,D,3,0,0,,21.0,21228.0,86,8,9,31534.305812417435
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 09:04:00,2012-02-19 13:40:00,004:36,350,Punch Holder,ID0420,D,23,0,0,,276.0,21228.0,86,8,31,31536.189343901366
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 14:10:00,2012-02-20 07:00:00,016:50,350,Punch Holder,ID0420,D,22,0,0,,1010.0,21228.0,86,8,49,31543.21224130339
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 19:59:00,2012-02-19 21:22:00,001:23,350,Punch Holder,ID4445,S,0,0,0,,83.0,21228.0,86,8,11,31554.875165125493
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-19 21:23:00,2012-02-20 06:52:00,009:29,350,Punch Holder,ID4445,D,54,0,0,,569.0,21228.0,86,8,20,31564.970491081258
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20 07:02:00,2012-02-20 15:27:00,008:25,350,Punch Holder,ID0420,D,41,0,0,,505.0,21228.0,86,8,38,31595.94757709251
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20 20:11:00,2012-02-20 21:26:00,000:00,350,Punch Holder,ID4445,D,0,0,0,,75.0,21228.0,86,8,9,31627.068472038747
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20 20:12:00,2012-02-20 21:53:00,001:41,350,Punch Holder,ID4445,S,0,0,0,,101.0,21228.0,86,8,9,31634.079057476327
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-20 21:53:00,2012-02-21 06:48:00,008:55,350,Punch Holder,ID4445,D,60,0,0,,535.0,21228.0,86,8,32,31640.85862144902
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-21 06:50:00,2012-02-21 07:17:00,000:27,350,Punch Holder,ID0420,D,3,0,0,,27.0,21228.0,86,8,10,31688.4140969163
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-21 07:19:00,2012-02-21 08:25:00,001:06,350,Punch Holder,ID4385,D,6,0,0,,66.0,21228.0,86,8,14,31676.817481285776
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-21 08:25:00,2012-02-21 11:22:00,002:57,350,Punch Holder,ID4385,D,9,0,0,,177.0,21228.0,86,8,23,31682.30889476002
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-23 12:54:00,2012-02-23 16:04:00,003:10,350,Punch Holder,ID4618,D,0,0,0,,190.0,21228.0,86,8,21,32067.035667107
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-24 07:47:00,2012-02-24 12:53:00,005:06,350,Punch Holder,ID4618,D,0,0,0,,306.0,21228.0,86,8,12,32259.412373403786
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-26 12:46:00,2012-02-26 14:47:00,002:01,350,Punch Holder,ID4618,D,207,0,0,,121.0,21228.0,86,8,15,32840.185380889474
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-26 14:47:00,2012-02-26 14:48:00,000:01,350,Punch Holder,ID4618,D,207,0,0,,1.0,21228.0,86,8,10,32864.07904007045
Case 267,Packing,Packing,2012-02-27 00:00:00,2012-02-27 01:00:00,000:00,350,Punch Holder,ID4820,D,207,0,0,,60.0,21228.0,86,8,18,33021.81437389771
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-27 11:17:00,2012-02-27 15:16:00,003:59,350,Punch Holder,ID4618,D,109,0,0,,239.0,21228.0,86,8,20,33126.94561867019
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-27 15:55:00,2012-02-27 16:09:00,000:14,350,Punch Holder,ID4618,D,109,0,0,,14.0,21228.0,86,8,9,33191.131880228975
Case 267,Packing,Packing,2012-02-28 00:00:00,2012-02-28 01:00:00,000:00,350,Punch Holder,ID4820,D,110,0,0,,60.0,21228.0,86,8,15,33372.70240458857
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28 08:18:00,2012-02-28 09:40:00,001:22,350,Punch Holder,ID4618,D,0,0,0,,82.0,21228.0,86,8,15,33428.72699251431
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-28 09:41:00,2012-02-28 09:43:00,000:01,350,Punch Holder,ID4618,D,1,0,0,,2.0,21228.0,86,8,13,33456.94935036336
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28 09:41:00,2012-02-28 09:42:00,000:02,350,Punch Holder,ID4618,D,1,0,0,,1.0,21228.0,86,8,13,33456.94935036336
Case 267,Final Inspection Q.C.,Quality Check 1,2012-02-28 09:43:00,2012-02-28 11:43:00,002:00,350,Punch Holder,ID4618,D,0,0,0,,120.0,21228.0,86,8,15,33450.09004843681
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-02-28 11:44:00,2012-02-28 12:08:00,000:24,350,Punch Holder,ID4618,D,0,16,0,,24.0,21228.0,86,8,15,33480.891677675034
Case 267,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-28 12:06:00,2012-02-28 12:11:00,000:05,350,Punch Holder,ID4618,D,0,8,0,,5.0,21228.0,86,8,14,33486.51519154557
Case 267,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 03:00:00,2012-03-28 03:53:00,000:53,350,Punch Holder,ID0420,D,0,0,0,,53.0,21228.0,86,8,8,57465.93174812858
Case 267,Final Inspection Q.C.,Quality Check 1,2012-03-28 12:39:00,2012-03-28 14:05:00,001:26,350,Punch Holder,ID4618,D,6,0,0,,86.0,21228.0,86,8,20,57998.47798326728
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-03-28 12:46:00,2012-03-28 12:47:00,000:01,350,Punch Holder,ID4618,D,6,0,0,,1.0,21228.0,86,8,13,58004.995596653454
Case 267,Round Grinding - Q.C.,Quality Check 1,2012-03-28 14:12:00,2012-03-28 14:13:00,000:01,350,Punch Holder,ID4618,D,3,0,0,,1.0,21228.0,86,8,12,58098.01277251707
Case 267,Final Inspection Q.C.,Quality Check 1,2012-03-28 14:13:00,2012-03-28 15:28:00,000:00,350,Punch Holder,ID4618,D,3,0,0,,75.0,21228.0,86,8,15,58098.951112089846
Case 267,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,000:00,350,Punch Holder,ID4291,D,9,0,0,,60.0,21228.0,86,8,23,60223.66556218246
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-25 07:58:00,2012-01-25 16:48:00,008:50,35,Locknut,ID0997,S,1,0,0,,530.0,3439.0,23,7,44,40761.29282254513
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-25 16:48:00,2012-01-25 18:00:00,001:12,35,Locknut,ID0997,S,0,0,0,,72.0,3439.0,23,7,10,40504.37466960352
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-25 17:02:00,2012-01-25 18:02:00,001:00,35,Locknut,ID4618,D,0,0,0,,60.0,3439.0,23,7,10,40488.38559788593
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-26 07:26:00,2012-01-26 11:34:00,004:08,35,Locknut,ID0997,S,0,0,0,,248.0,3439.0,23,7,30,40040.64464993394
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-26 08:15:00,2012-01-26 09:20:00,001:05,35,Locknut,ID4618,D,0,0,0,,65.0,3439.0,23,7,16,40015.98524878908
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-26 11:35:00,2012-01-26 16:01:00,004:26,35,Locknut,ID0997,D,16,0,0,,266.0,3439.0,23,7,27,39925.06936798062
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-26 18:18:00,2012-01-26 23:35:00,005:17,35,Locknut,ID4872,D,11,0,0,,317.0,3439.0,23,7,9,39718.92470277411
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-29 00:00:00,2012-01-29 01:15:00,000:00,35,Locknut,ID4287,D,34,0,0,,75.0,3439.0,23,7,10,38222.47598060819
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-29 11:31:00,2012-01-29 13:40:00,002:09,35,Locknut,ID0997,D,7,0,0,,129.0,3439.0,23,7,19,37868.72633201233
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-29 12:00:00,2012-01-29 13:43:00,001:43,35,Locknut,ID4287,D,0,1,0,,103.0,3439.0,23,7,19,37855.58696609423
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-29 13:46:00,2012-01-29 15:56:00,002:10,35,Locknut,ID0997,S,1,0,0,,130.0,3439.0,23,7,14,37815.94868971592
Case 268,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-29 20:09:00,2012-01-29 23:46:00,003:37,35,Locknut,ID4794,D,33,0,0,,217.0,3439.0,23,7,13,37645.05329222638
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-30 06:59:00,2012-01-30 07:29:00,000:30,35,Locknut,ID4618,D,0,0,0,,30.0,3439.0,23,7,11,37360.941863025764
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-01-30 08:10:00,2012-01-30 09:25:00,000:00,35,Locknut,ID4618,D,34,0,0,,75.0,3439.0,23,7,19,37322.26067811537
Case 268,Turning & Milling Q.C.,Quality Check 1,2012-02-06 09:00:00,2012-02-06 10:21:00,001:21,35,Locknut,ID4618,D,0,0,0,,81.0,3439.0,23,7,15,33837.41290464655
Case 268,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-08 09:51:00,2012-02-08 10:52:00,001:01,35,Locknut,ID4882,D,34,0,0,,61.0,3439.0,23,7,15,33097.8654777631
Case 268,Lapping - Machine 1,Machine 1 - Lapping,2012-02-12 15:27:00,2012-02-12 16:07:00,000:40,35,Locknut,ID0998,D,34,0,0,,40.0,3439.0,23,7,8,32020.05922501101
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13 19:40:00,2012-02-13 23:30:00,003:50,35,Locknut,ID4385,S,0,0,0,,230.0,3439.0,23,7,11,31801.15543813298
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13 23:30:00,2012-02-14 06:50:00,007:20,35,Locknut,ID0420,D,25,0,0,,440.0,3439.0,23,7,23,31775.92294143549
Case 268,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-14 06:54:00,2012-02-14 09:10:00,002:16,35,Locknut,ID4445,D,9,0,0,,136.0,3439.0,23,7,20,31730.499339498016
Case 268,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-15 14:41:00,2012-02-15 15:26:00,000:45,35,Locknut,ID0998,D,34,0,0,,45.0,3439.0,23,7,14,31586.83201232937
Case 268,Packing,Packing,2012-02-16 00:00:00,2012-02-16 01:00:00,000:00,35,Locknut,ID4291,D,34,0,0,,60.0,3439.0,23,7,15,31593.174785100287
Case 268,Final Inspection Q.C.,Quality Check 1,2012-02-16 06:50:00,2012-02-16 07:19:00,000:29,35,Locknut,ID4493,D,34,0,0,,29.0,3439.0,23,7,15,31547.915437128388
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-09 12:30:00,2012-01-09 17:30:00,005:00,12,Ballnut,ID0997,S,0,0,0,,300.0,3061.0,21,7,19,56608.982386613825
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-10 08:19:00,2012-01-10 16:04:00,007:45,12,Ballnut,ID0997,S,6,0,0,,465.0,3061.0,21,7,46,55609.60207002863
Case 269,Turning & Milling Q.C.,Quality Check 1,2012-01-10 13:20:00,2012-01-10 15:56:00,002:36,12,Ballnut,ID4287,D,0,0,0,,156.0,3061.0,21,7,24,55370.68546255506
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-10 13:32:00,2012-01-10 14:47:00,000:00,12,Ballnut,ID0997,S,1,0,0,,75.0,3061.0,21,7,18,55336.35270805812
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-11 07:48:00,2012-01-11 11:43:00,003:55,12,Ballnut,ID0997,D,5,0,0,,235.0,3061.0,21,7,28,54438.2892998679
Case 269,Turning & Milling Q.C.,Quality Check 1,2012-01-11 12:40:00,2012-01-11 13:53:00,001:13,12,Ballnut,ID4287,D,12,0,0,,73.0,3061.0,21,7,16,54203.04007045354
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-11 13:04:00,2012-01-11 15:04:00,002:00,12,Ballnut,ID0997,S,1,0,0,,120.0,3061.0,21,7,17,54183.79876706297
Case 269,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-11 13:05:00,2012-01-11 17:54:00,004:49,12,Ballnut,ID0997,D,11,0,0,,289.0,3061.0,21,7,27,54182.997578159404
Case 269,Turning & Milling Q.C.,Quality Check 1,2012-01-11 15:10:00,2012-01-11 16:20:00,001:10,12,Ballnut,ID4287,D,0,0,0,,70.0,3061.0,21,7,18,54083.01893439014
Case 269,Turning & Milling Q.C.,Quality Check 1,2012-01-12 07:00:00,2012-01-12 08:40:00,001:40,12,Ballnut,ID4287,D,12,0,0,,100.0,3061.0,21,7,12,53341.941863025764
Case 269,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-24 11:24:00,2012-01-24 12:39:00,000:00,12,Ballnut,ID0998,D,12,0,0,,75.0,3061.0,21,7,18,41432.0171768333
Case 269,Lapping - Machine 1,Machine 1 - Lapping,2012-01-24 11:24:00,2012-01-24 11:24:00,001:01,12,Ballnut,ID0998,D,12,0,0,,0.0,3061.0,21,7,12,41432.0171768333
Case 269,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-25 15:30:00,2012-01-25 18:00:00,002:30,12,Ballnut,ID4385,S,0,0,0,,150.0,3061.0,21,7,18,40544.312114537446
Case 269,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-25 17:50:00,2012-01-25 23:48:00,005:58,12,Ballnut,ID4355,D,12,0,0,,358.0,3061.0,21,7,12,40455.02069572875
Case 269,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-26 08:35:00,2012-01-26 09:31:00,000:56,12,Ballnut,ID4528,S,0,0,0,,56.0,3061.0,21,7,16,40005.955306032585
Case 269,Round Grinding - Machine 12,Machine 12 - Grinding,2012-01-26 09:32:00,2012-01-26 10:51:00,001:19,12,Ballnut,ID4528,D,12,0,0,,79.0,3061.0,21,7,18,39986.251706672534
Case 269,Final Inspection Q.C.,Quality Check 1,2012-01-29 07:00:00,2012-01-29 08:40:00,001:40,12,Ballnut,ID4287,D,0,0,0,,100.0,3061.0,21,7,17,38017.982154659614
Case 269,Final Inspection Q.C.,Quality Check 1,2012-01-29 10:06:00,2012-01-29 12:00:00,001:54,12,Ballnut,ID4287,D,0,0,0,,114.0,3061.0,21,7,19,37907.35270805812
Case 269,Final Inspection Q.C.,Quality Check 1,2012-01-29 13:20:00,2012-01-29 15:55:00,002:35,12,Ballnut,ID4287,D,0,0,0,,155.0,3061.0,21,7,18,37827.72869412023
Case 269,Packing,Packing,2012-01-30 00:00:00,2012-01-30 01:00:00,000:00,12,Ballnut,ID4820,D,12,0,0,,60.0,3061.0,21,7,15,37609.39907346128
Case 269,Final Inspection Q.C.,Quality Check 1,2012-01-30 10:00:00,2012-01-30 10:31:00,000:31,12,Ballnut,ID4287,D,12,0,0,,31.0,3061.0,21,7,17,37275.52355790401
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-18 15:57:00,2012-01-18 17:51:00,001:54,12,Ballnut,ID0997,S,0,0,0,,114.0,1691.0,15,6,11,46540.63166006165
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-19 08:00:00,2012-01-19 11:00:00,003:00,12,Ballnut,ID0997,S,1,0,0,,180.0,1691.0,15,6,28,45929.257709251106
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-19 11:04:00,2012-01-19 12:09:00,001:05,12,Ballnut,ID0997,S,0,0,0,,65.0,1691.0,15,6,17,45790.76398062528
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-19 12:09:00,2012-01-19 15:24:00,003:15,12,Ballnut,ID0997,D,11,0,0,,195.0,1691.0,15,6,19,45749.1750330251
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-20 08:09:00,2012-01-20 12:39:00,004:30,12,Ballnut,ID0997,S,0,0,0,,270.0,1691.0,15,6,11,44991.76376045795
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-22 06:58:00,2012-01-22 07:02:00,000:04,12,Ballnut,ID0997,D,0,0,0,,4.0,1691.0,15,6,8,43245.96829590489
Case 27,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-22 09:37:00,2012-01-22 11:02:00,001:25,12,Ballnut,ID0997,D,12,0,0,,85.0,1691.0,15,6,14,43149.13848524879
Case 27,Turning & Milling Q.C.,Quality Check 1,2012-01-22 13:50:00,2012-01-22 13:51:00,000:01,12,Ballnut,ID4618,D,12,0,0,,1.0,1691.0,15,6,15,42996.6239542052
Case 27,Lapping - Machine 1,Machine 1 - Lapping,2012-01-22 16:19:00,2012-01-22 17:26:00,001:07,12,Ballnut,ID4872,D,12,0,0,,67.0,1691.0,15,6,12,42907.44804051079
Case 27,Round Grinding - Manual,Machine 27 - Grinding,2012-01-22 17:27:00,2012-01-22 18:27:00,001:00,12,Ballnut,ID4872,S,0,0,0,,60.0,1691.0,15,6,10,42866.944297666225
Case 27,Round Grinding - Manual,Machine 27 - Grinding,2012-01-22 18:27:00,2012-01-22 22:11:00,003:44,12,Ballnut,ID4872,D,12,0,0,,224.0,1691.0,15,6,12,42831.26354029062
Case 27,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-23 16:57:00,2012-01-23 17:13:00,000:16,12,Ballnut,ID0998,D,12,0,0,,16.0,1691.0,15,6,12,42042.78225451343
Case 27,Final Inspection Q.C.,Quality Check 1,2012-01-24 09:48:00,2012-01-24 13:00:00,003:12,12,Ballnut,ID4618,D,0,0,0,,192.0,1691.0,15,6,26,41475.594451783356
Case 27,Packing,Packing,2012-01-25 00:00:00,2012-01-25 01:00:00,000:00,12,Ballnut,ID4820,D,12,0,0,,60.0,1691.0,15,6,7,41033.42466960352
Case 27,Final Inspection Q.C.,Quality Check 1,2012-01-25 08:17:00,2012-01-25 10:55:00,002:38,12,Ballnut,ID4618,D,12,0,0,,158.0,1691.0,15,6,19,40760.28077515966
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-02 20:00:00,2012-01-02 23:00:00,003:00,150,Cable Head,ID4932,S,0,0,0,,180.0,10069.0,59,9,7,65550.5060559348
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-02 20:19:00,2012-01-02 20:53:00,000:34,150,Cable Head,ID4932,S,0,0,0,,34.0,10069.0,59,9,6,65517.27895200353
Case 271,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-02 23:00:00,2012-01-03 07:00:00,008:00,150,Cable Head,ID4932,D,28,0,0,,480.0,10069.0,59,9,10,65372.525875357846
