Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Completion Time (minutes),case:concept:name,concept:name,time:timestamp
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 16:58:00+00:00,2012-01-16 18:08:00+00:00,13,Flange Bolt,ID4132,S,0,0,0,0,70.0,Case 235,Turning & Milling - Machine 10,2012-01-16 16:58:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 20:08:00+00:00,2012-01-18 23:30:00+00:00,13,Flange Bolt,ID4132,S,0,0,0,0,202.0,Case 235,Turning & Milling - Machine 10,2012-01-18 20:08:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-23 07:10:00+00:00,2012-01-23 17:43:00+00:00,13,Flange Bolt,ID4132,S,0,0,0,0,633.0,Case 235,Turning & Milling - Machine 10,2012-01-23 07:10:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-24 07:14:00+00:00,2012-01-24 15:10:00+00:00,13,Flange Bolt,ID4132,S,1,0,0,0,476.0,Case 235,Turning & Milling - Machine 10,2012-01-24 07:14:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-24 15:20:00+00:00,2012-01-24 18:03:00+00:00,13,Flange Bolt,ID4163,S,0,0,0,0,163.0,Case 235,Turning & Milling Q.C.,2012-01-24 15:20:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-25 09:07:00+00:00,2012-01-25 15:44:00+00:00,13,Flange Bolt,ID4132,S,1,0,0,0,397.0,Case 235,Turning & Milling - Machine 10,2012-01-25 09:07:00+00:00
Case 235,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-01-25 22:46:00+00:00,2012-01-26 00:03:00+00:00,13,Flange Bolt,ID4641,D,0,0,0,0,77.0,Case 235,Turning & Milling - Machine 9,2012-01-25 22:46:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-26 00:04:00+00:00,2012-01-26 06:32:00+00:00,13,Flange Bolt,ID4641,D,3,0,0,0,388.0,Case 235,Turning & Milling - Machine 10,2012-01-26 00:04:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-26 07:00:00+00:00,2012-01-26 08:40:00+00:00,13,Flange Bolt,ID4163,S,0,0,0,0,100.0,Case 235,Turning & Milling Q.C.,2012-01-26 07:00:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-26 09:00:00+00:00,2012-01-26 10:00:00+00:00,13,Flange Bolt,ID4163,S,0,0,0,0,60.0,Case 235,Turning & Milling Q.C.,2012-01-26 09:00:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-26 10:10:00+00:00,2012-01-26 15:46:00+00:00,13,Flange Bolt,ID4132,D,3,0,0,0,336.0,Case 235,Turning & Milling - Machine 10,2012-01-26 10:10:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-26 16:30:00+00:00,2012-01-26 18:00:00+00:00,13,Flange Bolt,ID4163,S,0,0,0,0,90.0,Case 235,Turning & Milling Q.C.,2012-01-26 16:30:00+00:00
Case 235,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-26 20:33:00+00:00,2012-01-27 05:36:00+00:00,13,Flange Bolt,ID4641,D,4,0,0,0,543.0,Case 235,Turning & Milling - Machine 10,2012-01-26 20:33:00+00:00
Case 235,Milling - Machine 16,Machine 16 - Milling,2012-01-27 07:00:00+00:00,2012-01-27 12:30:00+00:00,13,Flange Bolt,ID4326,D,0,0,0,0,330.0,Case 235,Milling - Machine 16,2012-01-27 07:00:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-29 07:15:00+00:00,2012-01-29 08:40:00+00:00,13,Flange Bolt,ID4163,D,0,1,0,0,85.0,Case 235,Turning & Milling Q.C.,2012-01-29 07:15:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-29 09:00:00+00:00,2012-01-29 12:50:00+00:00,13,Flange Bolt,ID4163,D,11,0,0,0,230.0,Case 235,Turning & Milling Q.C.,2012-01-29 09:00:00+00:00
Case 235,Deburring - Manual,Manual Deburring,2012-01-29 16:43:00+00:00,2012-01-29 17:58:00+00:00,13,Flange Bolt,ID0998,D,11,0,0,0,75.0,Case 235,Deburring - Manual,2012-01-29 16:43:00+00:00
Case 235,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-29 16:44:00+00:00,2012-01-29 17:59:00+00:00,13,Flange Bolt,ID0998,D,11,0,0,0,75.0,Case 235,Laser Marking - Machine 7,2012-01-29 16:44:00+00:00
Case 235,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-01-29 16:44:00+00:00,2012-01-29 16:44:00+00:00,13,Flange Bolt,ID0998,D,11,0,0,0,0.0,Case 235,Flat Grinding - Machine 11,2012-01-29 16:44:00+00:00
Case 235,Lapping - Machine 1,Machine 1 - Lapping,2012-01-29 16:45:00+00:00,2012-01-29 18:00:00+00:00,13,Flange Bolt,ID0998,D,11,0,0,0,75.0,Case 235,Lapping - Machine 1,2012-01-29 16:45:00+00:00
Case 235,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-01-29 20:45:00+00:00,2012-01-29 23:11:00+00:00,13,Flange Bolt,ID4385,S,0,0,0,0,146.0,Case 235,Round Grinding - Machine 2,2012-01-29 20:45:00+00:00
Case 235,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-31 00:00:00+00:00,2012-01-31 03:00:00+00:00,13,Flange Bolt,ID4385,S,0,0,0,0,180.0,Case 235,Round Grinding - Machine 3,2012-01-31 00:00:00+00:00
Case 235,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-31 03:00:00+00:00,2012-01-31 06:15:00+00:00,13,Flange Bolt,ID4385,D,11,0,0,0,195.0,Case 235,Round Grinding - Machine 3,2012-01-31 03:00:00+00:00
Case 235,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-31 06:15:00+00:00,2012-01-31 07:00:00+00:00,13,Flange Bolt,ID4385,S,0,0,0,0,45.0,Case 235,Round Grinding - Machine 3,2012-01-31 06:15:00+00:00
Case 235,Round Grinding - Manual,Machine 27 - Grinding,2012-01-31 16:00:00+00:00,2012-01-31 22:20:00+00:00,13,Flange Bolt,ID4528,D,0,0,0,0,380.0,Case 235,Round Grinding - Manual,2012-01-31 16:00:00+00:00
Case 235,Turning & Milling Q.C.,Quality Check 1,2012-01-31 16:10:00+00:00,2012-01-31 17:59:00+00:00,13,Flange Bolt,ID4163,D,0,0,0,0,109.0,Case 235,Turning & Milling Q.C.,2012-01-31 16:10:00+00:00
Case 235,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-01 07:00:00+00:00,2012-02-01 08:20:00+00:00,13,Flange Bolt,ID4445,S,0,0,0,0,80.0,Case 235,Round Grinding - Machine 3,2012-02-01 07:00:00+00:00
Case 235,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-01 08:20:00+00:00,2012-02-01 12:24:00+00:00,13,Flange Bolt,ID4445,D,11,0,0,0,244.0,Case 235,Round Grinding - Machine 3,2012-02-01 08:20:00+00:00
Case 235,Deburring - Manual,Manual Deburring,2012-02-01 11:42:00+00:00,2012-02-01 13:46:00+00:00,13,Flange Bolt,ID4872,D,0,0,0,0,124.0,Case 235,Deburring - Manual,2012-02-01 11:42:00+00:00
Case 235,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-02-01 13:46:00+00:00,2012-02-01 14:12:00+00:00,13,Flange Bolt,ID4872,D,0,0,0,0,26.0,Case 235,Grinding Rework - Machine 27,2012-02-01 13:46:00+00:00
Case 235,Packing,Packing,2012-02-02 00:00:00+00:00,2012-02-02 01:00:00+00:00,13,Flange Bolt,ID4820,D,10,0,0,0,60.0,Case 235,Packing,2012-02-02 00:00:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-02 07:00:00+00:00,2012-02-02 08:40:00+00:00,13,Flange Bolt,ID4163,D,0,0,0,0,100.0,Case 235,Final Inspection Q.C.,2012-02-02 07:00:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-02 07:50:00+00:00,2012-02-02 08:40:00+00:00,13,Flange Bolt,ID4163,D,0,0,0,0,50.0,Case 235,Final Inspection Q.C.,2012-02-02 07:50:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:00:00+00:00,2012-02-02 10:00:00+00:00,13,Flange Bolt,ID4163,D,10,0,0,0,60.0,Case 235,Final Inspection Q.C.,2012-02-02 09:00:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:00:00+00:00,2012-02-02 12:50:00+00:00,13,Flange Bolt,ID4163,D,0,0,0,0,230.0,Case 235,Final Inspection Q.C.,2012-02-02 09:00:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-02 13:20:00+00:00,2012-02-02 18:00:00+00:00,13,Flange Bolt,ID4163,D,0,0,0,0,280.0,Case 235,Final Inspection Q.C.,2012-02-02 13:20:00+00:00
Case 235,Final Inspection Q.C.,Quality Check 1,2012-02-22 11:00:00+00:00,2012-02-22 12:50:00+00:00,13,Flange Bolt,ID4163,D,0,1,0,0,110.0,Case 235,Final Inspection Q.C.,2012-02-22 11:00:00+00:00
Case 236,Round Grinding - Manual,Machine 27 - Grinding,2012-01-02 20:45:00+00:00,2012-01-02 21:30:00+00:00,20,Spur Gear,ID4528,S,0,0,0,0,45.0,Case 236,Round Grinding - Manual,2012-01-02 20:45:00+00:00
Case 236,Round Grinding - Manual,Machine 27 - Grinding,2012-01-02 22:00:00+00:00,2012-01-02 23:45:00+00:00,20,Spur Gear,ID4528,D,0,0,0,0,105.0,Case 236,Round Grinding - Manual,2012-01-02 22:00:00+00:00
Case 236,Turning & Milling Q.C.,Quality Check 1,2012-01-03 06:50:00+00:00,2012-01-03 07:44:00+00:00,20,Spur Gear,ID4618,D,0,0,0,0,54.0,Case 236,Turning & Milling Q.C.,2012-01-03 06:50:00+00:00
Case 236,Round Grinding - Manual,Machine 27 - Grinding,2012-01-03 07:00:00+00:00,2012-01-03 11:50:00+00:00,20,Spur Gear,ID4872,D,0,0,0,0,290.0,Case 236,Round Grinding - Manual,2012-01-03 07:00:00+00:00
Case 236,Round Grinding - Manual,Machine 27 - Grinding,2012-01-03 16:00:00+00:00,2012-01-03 23:40:00+00:00,20,Spur Gear,ID4528,D,16,0,0,0,460.0,Case 236,Round Grinding - Manual,2012-01-03 16:00:00+00:00
Case 236,Round Grinding - Manual,Machine 27 - Grinding,2012-01-04 16:14:00+00:00,2012-01-04 16:58:00+00:00,20,Spur Gear,ID4528,D,4,0,0,0,44.0,Case 236,Round Grinding - Manual,2012-01-04 16:14:00+00:00
Case 236,Final Inspection Q.C.,Quality Check 1,2012-01-05 09:53:00+00:00,2012-01-05 15:29:00+00:00,20,Spur Gear,ID4618,D,20,0,0,0,336.0,Case 236,Final Inspection Q.C.,2012-01-05 09:53:00+00:00
Case 236,Packing,Packing,2012-01-06 00:00:00+00:00,2012-01-06 01:00:00+00:00,20,Spur Gear,ID4491,D,20,0,0,0,60.0,Case 236,Packing,2012-01-06 00:00:00+00:00
Case 237,Turning & Milling Q.C.,Quality Check 1,2012-01-03 00:00:00+00:00,2012-01-03 01:15:00+00:00,313,Fastener,ID4618,D,179,0,0,0,75.0,Case 237,Turning & Milling Q.C.,2012-01-03 00:00:00+00:00
Case 237,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03 07:00:00+00:00,2012-01-03 13:00:00+00:00,313,Fastener,ID4167,D,31,0,0,0,360.0,Case 237,Turning & Milling - Machine 4,2012-01-03 07:00:00+00:00
Case 237,Turning & Milling Q.C.,Quality Check 1,2012-01-04 00:00:00+00:00,2012-01-04 01:15:00+00:00,313,Fastener,ID4618,D,131,0,0,0,75.0,Case 237,Turning & Milling Q.C.,2012-01-04 00:00:00+00:00
Case 237,Turning & Milling Q.C.,Quality Check 1,2012-01-04 07:59:00+00:00,2012-01-04 10:24:00+00:00,313,Fastener,ID4618,D,0,3,0,0,145.0,Case 237,Turning & Milling Q.C.,2012-01-04 07:59:00+00:00
Case 237,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-11 10:08:00+00:00,2012-01-11 10:58:00+00:00,313,Fastener,ID0998,D,10,0,0,0,50.0,Case 237,Laser Marking - Machine 7,2012-01-11 10:08:00+00:00
Case 237,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-11 10:53:00+00:00,2012-01-11 13:22:00+00:00,313,Fastener,ID4882,D,300,0,0,0,149.0,Case 237,Laser Marking - Machine 7,2012-01-11 10:53:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-17 07:00:00+00:00,2012-01-17 09:23:00+00:00,313,Fastener,ID4445,S,0,0,0,0,143.0,Case 237,Round Grinding - Machine 3,2012-01-17 07:00:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-17 09:24:00+00:00,2012-01-17 16:02:00+00:00,313,Fastener,ID4445,D,72,0,0,0,398.0,Case 237,Round Grinding - Machine 3,2012-01-17 09:24:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-17 20:54:00+00:00,2012-01-18 06:26:00+00:00,313,Fastener,ID4528,D,47,0,0,0,572.0,Case 237,Round Grinding - Machine 3,2012-01-17 20:54:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-18 07:58:00+00:00,2012-01-18 09:50:00+00:00,313,Fastener,ID4445,D,26,0,0,0,112.0,Case 237,Round Grinding - Machine 3,2012-01-18 07:58:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-18 17:58:00+00:00,2012-01-18 21:57:00+00:00,313,Fastener,ID4385,S,0,0,0,0,239.0,Case 237,Round Grinding - Machine 3,2012-01-18 17:58:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-18 21:58:00+00:00,2012-01-18 23:43:00+00:00,313,Fastener,ID4385,D,10,0,0,0,105.0,Case 237,Round Grinding - Machine 3,2012-01-18 21:58:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 02:24:00+00:00,2012-01-19 06:24:00+00:00,313,Fastener,ID4528,D,0,0,0,0,240.0,Case 237,Round Grinding - Machine 3,2012-01-19 02:24:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 06:25:00+00:00,2012-01-19 07:40:00+00:00,313,Fastener,ID4528,D,28,0,0,0,75.0,Case 237,Round Grinding - Machine 3,2012-01-19 06:25:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 07:42:00+00:00,2012-01-19 11:57:00+00:00,313,Fastener,ID4445,S,0,0,0,0,255.0,Case 237,Round Grinding - Machine 3,2012-01-19 07:42:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 11:57:00+00:00,2012-01-19 17:40:00+00:00,313,Fastener,ID4445,D,72,0,0,0,343.0,Case 237,Round Grinding - Machine 3,2012-01-19 11:57:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 17:42:00+00:00,2012-01-19 18:59:00+00:00,313,Fastener,ID4385,D,0,0,0,0,77.0,Case 237,Round Grinding - Machine 3,2012-01-19 17:42:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-19 20:17:00+00:00,2012-01-19 23:25:00+00:00,313,Fastener,ID4528,D,23,0,0,0,188.0,Case 237,Round Grinding - Machine 3,2012-01-19 20:17:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-20 06:54:00+00:00,2012-01-20 09:11:00+00:00,313,Fastener,ID4872,D,14,0,0,0,137.0,Case 237,Round Grinding - Machine 3,2012-01-20 06:54:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-21 22:26:00+00:00,2012-01-22 01:59:00+00:00,313,Fastener,ID4445,D,18,0,0,0,213.0,Case 237,Round Grinding - Machine 3,2012-01-21 22:26:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-28 10:00:00+00:00,2012-01-28 12:20:00+00:00,313,Fastener,ID0420,D,30,0,0,0,140.0,Case 237,Round Grinding - Machine 3,2012-01-28 10:00:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-28 23:30:00+00:00,2012-01-29 06:40:00+00:00,313,Fastener,ID4528,D,130,0,0,0,430.0,Case 237,Round Grinding - Machine 3,2012-01-28 23:30:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-29 07:02:00+00:00,2012-01-29 07:08:00+00:00,313,Fastener,ID4355,D,0,0,0,0,6.0,Case 237,Round Grinding - Machine 3,2012-01-29 07:02:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-29 08:12:00+00:00,2012-01-29 09:32:00+00:00,313,Fastener,ID4355,D,17,0,0,0,80.0,Case 237,Round Grinding - Machine 3,2012-01-29 08:12:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-29 13:31:00+00:00,2012-01-29 17:10:00+00:00,313,Fastener,ID4355,D,37,0,0,0,219.0,Case 237,Round Grinding - Machine 3,2012-01-29 13:31:00+00:00
Case 237,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-29 19:57:00+00:00,2012-01-29 23:14:00+00:00,313,Fastener,ID0420,D,66,0,0,0,197.0,Case 237,Round Grinding - Machine 3,2012-01-29 19:57:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-01-30 13:54:00+00:00,2012-01-30 18:02:00+00:00,313,Fastener,ID4618,D,0,0,0,0,248.0,Case 237,Final Inspection Q.C.,2012-01-30 13:54:00+00:00
Case 237,Packing,Packing,2012-01-31 00:00:00+00:00,2012-01-31 01:00:00+00:00,313,Fastener,ID4291,D,235,0,0,0,60.0,Case 237,Packing,2012-01-31 00:00:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-01-31 07:00:00+00:00,2012-01-31 07:47:00+00:00,313,Fastener,ID4618,D,0,0,0,0,47.0,Case 237,Final Inspection Q.C.,2012-01-31 07:00:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-01-31 09:38:00+00:00,2012-01-31 11:38:00+00:00,313,Fastener,ID4618,D,235,0,0,0,120.0,Case 237,Final Inspection Q.C.,2012-01-31 09:38:00+00:00
Case 237,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-07 08:01:00+00:00,2012-02-07 09:06:00+00:00,313,Fastener,ID4385,S,0,0,0,0,65.0,Case 237,Round Grinding - Machine 2,2012-02-07 08:01:00+00:00
Case 237,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-07 09:07:00+00:00,2012-02-07 10:45:00+00:00,313,Fastener,ID4385,D,30,0,0,0,98.0,Case 237,Round Grinding - Machine 2,2012-02-07 09:07:00+00:00
Case 237,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-07 10:46:00+00:00,2012-02-07 13:01:00+00:00,313,Fastener,ID4385,D,0,0,0,0,135.0,Case 237,Round Grinding - Machine 2,2012-02-07 10:46:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-02-19 17:02:00+00:00,2012-02-19 18:01:00+00:00,313,Fastener,ID4618,D,0,0,0,0,59.0,Case 237,Final Inspection Q.C.,2012-02-19 17:02:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-02-20 07:18:00+00:00,2012-02-20 15:33:00+00:00,313,Fastener,ID4618,D,49,0,0,0,495.0,Case 237,Final Inspection Q.C.,2012-02-20 07:18:00+00:00
Case 237,Final Inspection Q.C.,Quality Check 1,2012-02-20 15:34:00+00:00,2012-02-20 15:35:00+00:00,313,Fastener,ID4618,D,0,14,0,0,1.0,Case 237,Final Inspection Q.C.,2012-02-20 15:34:00+00:00
Case 237,Packing,Packing,2012-02-21 00:00:00+00:00,2012-02-21 01:00:00+00:00,313,Fastener,ID4820,D,49,0,0,0,60.0,Case 237,Packing,2012-02-21 00:00:00+00:00
Case 237,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-06 22:30:00+00:00,2012-03-06 23:35:00+00:00,313,Fastener,ID4872,D,0,0,0,0,65.0,Case 237,Grinding Rework - Machine 27,2012-03-06 22:30:00+00:00
Case 237,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-07 10:30:00+00:00,2012-03-07 13:50:00+00:00,313,Fastener,ID4528,D,0,0,0,0,200.0,Case 237,Grinding Rework - Machine 27,2012-03-07 10:30:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-02 01:00:00+00:00,2012-01-02 07:00:00+00:00,320,Electrical Contact,ID4794,S,0,0,0,0,360.0,Case 238,Turning & Milling - Machine 4,2012-01-02 01:00:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-02 07:00:00+00:00,2012-01-02 14:00:00+00:00,320,Electrical Contact,ID4529,S,0,0,0,0,420.0,Case 238,Turning & Milling - Machine 4,2012-01-02 07:00:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-02 14:00:00+00:00,2012-01-02 16:00:00+00:00,320,Electrical Contact,ID4529,D,10,0,0,0,120.0,Case 238,Turning & Milling - Machine 4,2012-01-02 14:00:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-02 20:00:00+00:00,2012-01-03 07:00:00+00:00,320,Electrical Contact,ID4794,D,52,0,0,0,660.0,Case 238,Turning & Milling - Machine 4,2012-01-02 20:00:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03 07:34:00+00:00,2012-01-03 08:49:00+00:00,320,Electrical Contact,ID4167,S,1,0,0,0,75.0,Case 238,Turning & Milling - Machine 4,2012-01-03 07:34:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03 07:35:00+00:00,2012-01-03 07:43:00+00:00,320,Electrical Contact,ID4167,D,0,0,0,0,8.0,Case 238,Turning & Milling - Machine 4,2012-01-03 07:35:00+00:00
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-03 07:44:00+00:00,2012-01-03 09:11:00+00:00,320,Electrical Contact,ID4618,D,94,0,0,0,87.0,Case 238,Turning & Milling Q.C.,2012-01-03 07:44:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03 10:17:00+00:00,2012-01-03 16:07:00+00:00,320,Electrical Contact,ID4167,D,31,0,0,0,350.0,Case 238,Turning & Milling - Machine 4,2012-01-03 10:17:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-03 20:14:00+00:00,2012-01-04 06:32:00+00:00,320,Electrical Contact,ID4794,D,65,0,0,0,618.0,Case 238,Turning & Milling - Machine 4,2012-01-03 20:14:00+00:00
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-04 06:50:00+00:00,2012-01-04 07:29:00+00:00,320,Electrical Contact,ID4618,D,0,0,0,0,39.0,Case 238,Turning & Milling Q.C.,2012-01-04 06:50:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04 07:13:00+00:00,2012-01-04 18:03:00+00:00,320,Electrical Contact,ID4167,D,40,0,0,0,650.0,Case 238,Turning & Milling - Machine 4,2012-01-04 07:13:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04 20:07:00+00:00,2012-01-04 20:18:00+00:00,320,Electrical Contact,ID4794,D,0,0,0,0,11.0,Case 238,Turning & Milling - Machine 4,2012-01-04 20:07:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-04 20:19:00+00:00,2012-01-05 06:46:00+00:00,320,Electrical Contact,ID4932,D,67,0,0,0,627.0,Case 238,Turning & Milling - Machine 4,2012-01-04 20:19:00+00:00
Case 238,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-01-05 00:49:00+00:00,2012-01-05 11:32:00+00:00,320,Electrical Contact,ID4167,D,54,0,0,0,643.0,Case 238,Turning & Milling - Machine 4,2012-01-05 00:49:00+00:00
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-05 08:00:00+00:00,2012-01-05 09:23:00+00:00,320,Electrical Contact,ID4618,D,0,0,0,0,83.0,Case 238,Turning & Milling Q.C.,2012-01-05 08:00:00+00:00
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-08 16:20:00+00:00,2012-01-08 16:52:00+00:00,320,Electrical Contact,ID4618,D,225,1,0,0,32.0,Case 238,Turning & Milling Q.C.,2012-01-08 16:20:00+00:00
Case 238,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-18 08:18:00+00:00,2012-01-18 11:37:00+00:00,320,Electrical Contact,ID4445,D,319,0,0,0,199.0,Case 238,Laser Marking - Machine 7,2012-01-18 08:18:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 01:59:00+00:00,2012-01-22 02:50:00+00:00,320,Electrical Contact,ID4445,S,0,0,0,0,51.0,Case 238,Round Grinding - Machine 3,2012-01-22 01:59:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 02:50:00+00:00,2012-01-22 06:53:00+00:00,320,Electrical Contact,ID4445,D,54,0,0,0,243.0,Case 238,Round Grinding - Machine 3,2012-01-22 02:50:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 07:00:00+00:00,2012-01-22 07:10:00+00:00,320,Electrical Contact,ID4528,D,0,0,0,0,10.0,Case 238,Round Grinding - Machine 3,2012-01-22 07:00:00+00:00
Case 238,Turning & Milling Q.C.,Quality Check 1,2012-01-22 07:06:00+00:00,2012-01-22 12:13:00+00:00,320,Electrical Contact,ID4618,D,0,0,0,0,307.0,Case 238,Turning & Milling Q.C.,2012-01-22 07:06:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 09:25:00+00:00,2012-01-22 15:58:00+00:00,320,Electrical Contact,ID4385,D,50,0,0,0,393.0,Case 238,Round Grinding - Machine 3,2012-01-22 09:25:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 16:07:00+00:00,2012-01-22 18:59:00+00:00,320,Electrical Contact,ID4355,D,23,0,0,0,172.0,Case 238,Round Grinding - Machine 3,2012-01-22 16:07:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-22 20:00:00+00:00,2012-01-23 06:47:00+00:00,320,Electrical Contact,ID4445,D,105,0,0,0,647.0,Case 238,Round Grinding - Machine 3,2012-01-22 20:00:00+00:00
Case 238,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-01-23 07:01:00+00:00,2012-01-23 17:26:00+00:00,320,Electrical Contact,ID0420,D,76,0,0,0,625.0,Case 238,Round Grinding - Machine 3,2012-01-23 07:01:00+00:00
