case:concept:name,concept:name,Resource,time:timestamp,Complete Timestamp,case:Work Order Qty,case:Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Event Start Hour,Event Start Day,Event Start Month,Event Start Day of Week,Time Gap Between Events,Cumulative Qty Completed,Cumulative Qty Rejected,Cumulative Qty for MRB,Has Rejections,Total Events Per Case,Unique Activities Count,Unique Resources Count,Event Completion Time (minutes),case:Total Duration,Case Remaining Time (minutes)
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-06 16:06:00,2012-02-06 23:30:00,100,Spinner,ID4355,D,21,0,0,0,16,6,2,0,6.0,760,4,0,0,62,11,9,444.0,14742.0,5198.0
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2012-02-06 16:34:00,2012-02-06 17:08:00,100,Spinner,ID0998,D,16,0,0,0,16,6,2,0,28.0,776,4,0,0,62,11,9,34.0,14742.0,4754.0
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-06 20:21:00,2012-02-07 03:44:00,100,Spinner,ID4445,D,45,0,0,0,20,6,2,0,227.0,821,4,0,0,62,11,9,443.0,14742.0,4720.0
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07 03:44:00,2012-02-07 06:54:00,100,Spinner,ID4445,D,11,0,0,0,3,7,2,1,443.0,832,4,0,0,62,11,9,190.0,14742.0,4277.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-07 07:00:00,2012-02-07 16:00:00,100,Spinner,ID4287,D,0,0,0,0,7,7,2,1,196.0,832,4,0,0,62,11,9,540.0,14742.0,4087.0
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07 07:02:00,2012-02-07 15:46:00,100,Spinner,ID0420,D,28,0,0,0,7,7,2,1,2.0,860,4,0,0,62,11,9,524.0,14742.0,3547.0
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-07 07:05:00,2012-02-07 07:51:00,100,Spinner,ID4385,D,3,0,0,0,7,7,2,1,3.0,863,4,0,0,62,11,9,46.0,14742.0,3023.0
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07 16:11:00,2012-02-07 19:00:00,100,Spinner,ID4355,S,1,0,0,0,16,7,2,1,546.0,864,4,0,0,62,11,9,169.0,14742.0,2977.0
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-07 19:01:00,2012-02-07 23:44:00,100,Spinner,ID4355,D,10,0,0,0,19,7,2,1,170.0,874,4,0,0,62,11,9,283.0,14742.0,2808.0
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-08 00:01:00,2012-02-08 03:48:00,100,Spinner,ID4445,D,10,0,0,0,0,8,2,2,300.0,884,4,0,0,62,11,9,227.0,14742.0,2525.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-08 09:07:00,2012-02-08 16:02:00,100,Spinner,ID4287,D,0,0,0,0,9,8,2,2,546.0,884,4,0,0,62,11,9,415.0,14742.0,2298.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-09 09:00:00,2012-02-09 16:02:00,100,Spinner,ID4287,D,0,2,0,0,9,9,2,3,1433.0,884,6,0,1,62,11,9,422.0,14742.0,1883.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-10 10:41:00,2012-02-10 12:52:00,100,Spinner,ID4287,D,0,0,0,0,10,10,2,4,1541.0,884,6,0,0,62,11,9,131.0,14742.0,1461.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-12 07:05:00,2012-02-12 16:09:00,100,Spinner,ID4287,D,65,0,0,0,7,12,2,6,2664.0,949,6,0,0,62,11,9,544.0,14742.0,1330.0
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-13 10:38:00,2012-02-13 12:09:00,100,Spinner,ID0998,D,65,0,0,0,10,13,2,0,1653.0,1014,6,0,0,62,11,9,91.0,14742.0,786.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-13 12:00:00,2012-02-13 15:00:00,100,Spinner,ID4287,D,20,0,0,0,12,13,2,0,82.0,1034,6,0,0,62,11,9,180.0,14742.0,695.0
Case 256,Round Grinding - Q.C.,Quality Check 1,2012-02-14 07:30:00,2012-02-14 08:40:00,100,Spinner,ID4287,D,6,0,3,0,7,14,2,1,1170.0,1040,6,3,0,62,11,9,70.0,14742.0,515.0
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-14 13:41:00,2012-02-14 15:11:00,100,Spinner,ID0998,D,26,0,0,0,13,14,2,1,371.0,1066,6,3,0,62,11,9,90.0,14742.0,445.0
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-17 11:50:00,2012-02-17 12:44:00,100,Spinner,ID4287,S,0,0,0,0,11,17,2,4,4209.0,1066,6,3,0,62,11,9,54.0,14742.0,355.0
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-20 15:53:00,2012-02-20 17:54:00,100,Spinner,ID4493,D,0,0,0,0,15,20,2,0,4563.0,1066,6,3,0,62,11,9,121.0,14742.0,301.0
Case 256,Packing,Packing,2012-02-21 00:00:00,2012-02-21 01:00:00,100,Spinner,ID4820,D,91,0,0,0,0,21,2,1,487.0,1157,6,3,0,62,11,9,60.0,14742.0,180.0
Case 256,Final Inspection Q.C.,Quality Check 1,2012-02-21 07:00:00,2012-02-21 09:00:00,100,Spinner,ID4493,D,91,0,0,0,7,21,2,1,420.0,1248,6,3,0,62,11,9,120.0,14742.0,120.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-11 07:35:00,2012-01-11 09:42:00,150,Cable Head,ID4794,S,0,0,0,0,7,11,1,2,0.0,0,0,0,0,71,8,7,127.0,12994.0,12994.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-11 12:45:00,2012-01-11 15:48:00,150,Cable Head,ID4932,S,1,0,0,0,12,11,1,2,310.0,1,0,0,0,71,8,7,183.0,12994.0,12867.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-11 15:49:00,2012-01-11 17:24:00,150,Cable Head,ID4429,D,10,0,0,0,15,11,1,2,184.0,11,0,0,0,71,8,7,95.0,12994.0,12684.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-11 18:09:00,2012-01-11 21:04:00,150,Cable Head,ID4718,D,20,0,0,0,18,11,1,2,140.0,31,0,0,0,71,8,7,175.0,12994.0,12589.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-11 21:04:00,2012-01-12 07:00:00,150,Cable Head,ID4529,D,75,0,0,0,21,11,1,2,175.0,106,0,0,0,71,8,7,596.0,12994.0,12414.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-12 07:08:00,2012-01-12 11:07:00,150,Cable Head,ID4429,D,18,0,0,0,7,12,1,3,604.0,124,0,0,0,71,8,7,239.0,12994.0,11818.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-12 23:38:00,2012-01-13 06:27:00,150,Cable Head,ID4529,D,26,0,0,0,23,12,1,3,990.0,150,0,0,0,71,8,7,409.0,12994.0,11579.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-13 07:09:00,2012-01-13 12:38:00,150,Cable Head,ID4429,D,23,0,0,0,7,13,1,4,451.0,173,0,0,0,71,8,7,329.0,12994.0,11170.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-14 13:00:00,2012-01-14 22:00:00,150,Cable Head,ID4794,D,36,0,0,0,13,14,1,5,1791.0,209,0,0,0,71,8,7,540.0,12994.0,10841.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-14 13:00:00,2012-01-15 09:55:00,150,Cable Head,ID4932,D,36,0,0,0,13,14,1,5,0.0,245,0,0,0,71,8,7,1255.0,12994.0,10301.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-14 22:55:00,2012-01-15 05:59:00,150,Cable Head,ID4794,D,28,0,0,0,22,14,1,5,595.0,273,0,0,0,71,8,7,424.0,12994.0,9046.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-15 00:00:00,2012-01-15 01:15:00,150,Cable Head,ID4529,D,0,0,0,0,0,15,1,6,65.0,273,0,0,0,71,8,7,75.0,12994.0,8622.0
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-01-15 08:40:00,2012-01-15 14:43:00,150,Cable Head,ID4429,D,27,0,0,0,8,15,1,6,520.0,300,0,0,0,71,8,7,363.0,12994.0,8547.0
Case 257,Turning & Milling Q.C.,Quality Check 1,2012-01-16 09:30:00,2012-01-16 12:42:00,150,Cable Head,ID4163,D,148,1,0,0,9,16,1,0,1490.0,448,1,0,1,71,8,7,192.0,12994.0,8184.0
Case 257,Turning & Milling Q.C.,Quality Check 1,2012-01-16 12:43:00,2012-01-16 12:50:00,150,Cable Head,ID4163,D,0,1,0,0,12,16,1,0,193.0,448,2,0,1,71,8,7,7.0,12994.0,7992.0
Case 257,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-16 15:08:00,2012-01-16 17:03:00,150,Cable Head,ID4882,D,148,0,0,0,15,16,1,0,145.0,596,2,0,0,71,8,7,115.0,12994.0,7985.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-02-13 12:38:00,2012-02-13 17:28:00,150,Cable Head,ID0998,D,0,0,0,0,12,13,2,0,40170.0,596,2,0,0,71,8,7,290.0,12994.0,7870.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-02-13 13:47:00,2012-02-13 17:15:00,150,Cable Head,ID4882,D,75,0,0,0,13,13,2,0,69.0,671,2,0,0,71,8,7,208.0,12994.0,7580.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-13 20:09:00,2012-02-13 23:05:00,150,Cable Head,ID0420,S,0,0,0,0,20,13,2,0,382.0,671,2,0,0,71,8,7,176.0,12994.0,7372.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-13 23:06:00,2012-02-14 06:49:00,150,Cable Head,ID0420,D,22,0,0,0,23,13,2,0,177.0,693,2,0,0,71,8,7,463.0,12994.0,7196.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-14 07:00:00,2012-02-14 16:08:00,150,Cable Head,ID4872,D,20,0,0,0,7,14,2,1,474.0,713,2,0,0,71,8,7,548.0,12994.0,6733.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-02-14 08:27:00,2012-02-14 12:41:00,150,Cable Head,ID0998,D,0,0,0,0,8,14,2,1,87.0,713,2,0,0,71,8,7,254.0,12994.0,6185.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-02-14 10:48:00,2012-02-14 12:37:00,150,Cable Head,ID4882,D,52,0,0,0,10,14,2,1,141.0,765,2,0,0,71,8,7,109.0,12994.0,5931.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-14 20:07:00,2012-02-15 06:57:00,150,Cable Head,ID0420,D,25,0,0,0,20,14,2,1,559.0,790,2,0,0,71,8,7,650.0,12994.0,5822.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-15 06:58:00,2012-02-15 10:02:00,150,Cable Head,ID4872,D,3,0,0,0,6,15,2,2,651.0,793,2,0,0,71,8,7,184.0,12994.0,5172.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-15 07:00:00,2012-02-15 07:28:00,150,Cable Head,ID4445,D,1,0,0,0,7,15,2,2,2.0,794,2,0,0,71,8,7,28.0,12994.0,4988.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-15 11:26:00,2012-02-15 16:10:00,150,Cable Head,ID4872,D,13,0,0,0,11,15,2,2,266.0,807,2,0,0,71,8,7,284.0,12994.0,4960.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-15 16:55:00,2012-02-15 17:19:00,150,Cable Head,ID4385,D,0,0,0,0,16,15,2,2,329.0,807,2,0,0,71,8,7,24.0,12994.0,4676.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-15 18:19:00,2012-02-15 23:57:00,150,Cable Head,ID4385,D,16,0,0,0,18,15,2,2,84.0,823,2,0,0,71,8,7,338.0,12994.0,4652.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16 00:10:00,2012-02-16 06:48:00,150,Cable Head,ID0420,D,19,0,0,0,0,16,2,3,351.0,842,2,0,0,71,8,7,398.0,12994.0,4314.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16 06:51:00,2012-02-16 07:29:00,150,Cable Head,ID4355,D,2,0,0,0,6,16,2,3,401.0,844,2,0,0,71,8,7,38.0,12994.0,3916.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-16 07:30:00,2012-02-16 07:58:00,150,Cable Head,ID4355,D,0,0,0,0,7,16,2,3,39.0,844,2,0,0,71,8,7,28.0,12994.0,3878.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-16 11:44:00,2012-02-16 12:50:00,150,Cable Head,ID4163,D,0,0,0,0,11,16,2,3,254.0,844,2,0,0,71,8,7,66.0,12994.0,3850.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-16 13:20:00,2012-02-16 16:13:00,150,Cable Head,ID4163,D,0,0,0,0,13,16,2,3,96.0,844,2,0,0,71,8,7,173.0,12994.0,3784.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-19 07:00:00,2012-02-19 08:40:00,150,Cable Head,ID4163,D,0,0,0,0,7,19,2,6,3940.0,844,2,0,0,71,8,7,100.0,12994.0,3611.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-19 09:00:00,2012-02-19 10:40:00,150,Cable Head,ID4163,D,41,0,0,0,9,19,2,6,120.0,885,2,0,0,71,8,7,100.0,12994.0,3511.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-19 10:40:00,2012-02-19 12:50:00,150,Cable Head,ID4163,D,0,0,0,0,10,19,2,6,100.0,885,2,0,0,71,8,7,130.0,12994.0,3411.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-19 14:07:00,2012-02-19 18:02:00,150,Cable Head,ID4163,D,0,0,0,0,14,19,2,6,207.0,885,2,0,0,71,8,7,235.0,12994.0,3281.0
Case 257,Packing,Packing,2012-02-20 00:00:00,2012-02-20 01:00:00,150,Cable Head,ID4820,D,41,0,0,0,0,20,2,0,593.0,926,2,0,0,71,8,7,60.0,12994.0,3046.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-20 07:00:00,2012-02-20 08:40:00,150,Cable Head,ID4163,D,0,0,0,0,7,20,2,0,420.0,926,2,0,0,71,8,7,100.0,12994.0,2986.0
Case 257,Packing,Packing,2012-02-21 00:00:00,2012-02-21 01:00:00,150,Cable Head,ID4820,D,52,0,0,0,0,21,2,1,1020.0,978,2,0,0,71,8,7,60.0,12994.0,2886.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-21 09:00:00,2012-02-21 10:45:00,150,Cable Head,ID4163,D,52,0,0,0,9,21,2,1,540.0,1030,2,0,0,71,8,7,105.0,12994.0,2826.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-22 17:00:00,2012-02-22 18:02:00,150,Cable Head,ID4163,D,0,0,0,0,17,22,2,2,1920.0,1030,2,0,0,71,8,7,62.0,12994.0,2721.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-23 10:30:00,2012-02-23 12:50:00,150,Cable Head,ID4163,D,0,0,0,0,10,23,2,3,1050.0,1030,2,0,0,71,8,7,140.0,12994.0,2659.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-23 13:35:00,2012-02-23 14:30:00,150,Cable Head,ID4163,D,0,2,0,0,13,23,2,3,185.0,1030,4,0,1,71,8,7,55.0,12994.0,2519.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-23 14:30:00,2012-02-23 15:20:00,150,Cable Head,ID4163,D,0,3,0,0,14,23,2,3,55.0,1030,7,0,1,71,8,7,50.0,12994.0,2464.0
Case 257,Packing,Packing,2012-02-29 00:00:00,2012-02-29 01:00:00,150,Cable Head,ID4820,D,1,0,0,0,0,29,2,2,7770.0,1031,7,0,0,71,8,7,60.0,12994.0,2414.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-02-29 08:30:00,2012-02-29 08:40:00,150,Cable Head,ID4163,D,0,0,1,0,8,29,2,2,510.0,1031,7,1,0,71,8,7,10.0,12994.0,2354.0
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-04 10:44:00,2012-03-04 14:17:00,150,Cable Head,ID4528,D,0,0,0,0,10,4,3,6,5894.0,1031,7,1,0,71,8,7,213.0,12994.0,2344.0
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-04 15:21:00,2012-03-04 16:26:00,150,Cable Head,ID4528,D,0,0,0,0,15,4,3,6,277.0,1031,7,1,0,71,8,7,65.0,12994.0,2131.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-03-05 11:40:00,2012-03-05 17:25:00,150,Cable Head,ID0998,D,19,0,0,0,11,5,3,0,1219.0,1050,7,1,0,71,8,7,345.0,12994.0,2066.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-07 23:26:00,2012-03-08 02:06:00,150,Cable Head,ID4445,D,7,0,0,0,23,7,3,2,3586.0,1057,7,1,0,71,8,7,160.0,12994.0,1721.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-08 02:07:00,2012-03-08 06:49:00,150,Cable Head,ID4355,D,19,0,0,0,2,8,3,3,161.0,1076,7,1,0,71,8,7,282.0,12994.0,1561.0
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-08 07:06:00,2012-03-08 07:27:00,150,Cable Head,ID0420,D,1,0,0,0,7,8,3,3,299.0,1077,7,1,0,71,8,7,21.0,12994.0,1279.0
Case 257,Packing,Packing,2012-03-18 00:00:00,2012-03-18 01:00:00,150,Cable Head,ID4820,D,8,0,0,0,0,18,3,6,13974.0,1085,7,1,0,71,8,7,60.0,12994.0,1258.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-18 07:00:00,2012-03-18 08:00:00,150,Cable Head,ID4163,D,8,0,0,0,7,18,3,6,420.0,1093,7,1,0,71,8,7,60.0,12994.0,1198.0
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-18 11:56:00,2012-03-18 15:31:00,150,Cable Head,ID4528,D,0,0,0,0,11,18,3,6,296.0,1093,7,1,0,71,8,7,215.0,12994.0,1138.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-19 09:00:00,2012-03-19 12:50:00,150,Cable Head,ID4163,D,16,0,0,0,9,19,3,0,1264.0,1109,7,1,0,71,8,7,230.0,12994.0,923.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:00:00,2012-03-20 09:30:00,150,Cable Head,ID4163,D,0,4,0,0,9,20,3,1,1440.0,1109,11,1,1,71,8,7,30.0,12994.0,693.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:30:00,2012-03-20 09:45:00,150,Cable Head,ID4163,D,0,1,0,0,9,20,3,1,30.0,1109,12,1,1,71,8,7,15.0,12994.0,663.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:45:00,2012-03-20 10:00:00,150,Cable Head,ID4163,D,0,1,0,0,9,20,3,1,15.0,1109,13,1,1,71,8,7,15.0,12994.0,648.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-20 10:00:00,2012-03-20 10:15:00,150,Cable Head,ID4163,D,0,1,0,0,10,20,3,1,15.0,1109,14,1,1,71,8,7,15.0,12994.0,633.0
Case 257,Packing,Packing,2012-03-21 00:00:00,2012-03-21 01:00:00,150,Cable Head,ID4820,D,26,0,0,0,0,21,3,2,840.0,1135,14,1,0,71,8,7,60.0,12994.0,618.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-21 12:00:00,2012-03-21 12:50:00,150,Cable Head,ID4163,D,10,0,0,0,12,21,3,2,720.0,1145,14,1,0,71,8,7,50.0,12994.0,558.0
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-27 20:48:00,2012-03-27 23:28:00,150,Cable Head,ID4528,D,0,0,0,0,20,27,3,1,9168.0,1145,14,1,0,71,8,7,160.0,12994.0,508.0
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-28 07:04:00,2012-03-28 07:21:00,150,Cable Head,ID4872,D,0,0,0,0,7,28,3,2,616.0,1145,14,1,0,71,8,7,17.0,12994.0,348.0
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2012-03-28 11:28:00,2012-03-28 13:56:00,150,Cable Head,ID4872,D,2,0,0,1,11,28,3,2,264.0,1147,14,1,0,71,8,7,148.0,12994.0,331.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-30 00:00:00,2012-03-30 01:15:00,150,Cable Head,ID0937,D,0,1,0,0,0,30,3,4,2192.0,1147,15,1,1,71,8,7,75.0,12994.0,183.0
Case 257,Packing,Packing,2012-03-30 00:00:00,2012-03-30 01:00:00,150,Cable Head,ID4820,D,5,0,0,0,0,30,3,4,0.0,1152,15,1,0,71,8,7,60.0,12994.0,108.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-30 07:20:00,2012-03-30 07:40:00,150,Cable Head,ID4163,D,5,0,0,0,7,30,3,4,440.0,1157,15,1,0,71,8,7,20.0,12994.0,48.0
Case 257,Final Inspection Q.C.,Quality Check 1,2012-03-30 08:12:00,2012-03-30 08:40:00,150,Cable Head,ID4163,D,0,2,0,0,8,30,3,4,52.0,1157,17,1,1,71,8,7,28.0,12994.0,28.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-16 20:16:00,2012-01-17 00:00:00,50,Ballnut,ID4794,S,1,0,0,0,20,16,1,0,0.0,1,0,0,0,16,6,5,224.0,2463.0,2463.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-17 00:01:00,2012-01-17 01:50:00,50,Ballnut,ID4794,D,1,0,0,0,0,17,1,1,225.0,2,0,0,0,16,6,5,109.0,2463.0,2239.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-17 11:26:00,2012-01-17 13:13:00,50,Ballnut,ID4529,D,3,0,0,0,11,17,1,1,685.0,5,0,0,0,16,6,5,107.0,2463.0,2130.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-18 07:15:00,2012-01-18 07:41:00,50,Ballnut,ID4529,S,0,0,0,0,7,18,1,2,1189.0,5,0,0,0,16,6,5,26.0,2463.0,2023.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-18 10:41:00,2012-01-18 15:11:00,50,Ballnut,ID4529,S,2,0,0,0,10,18,1,2,206.0,7,0,0,0,16,6,5,270.0,2463.0,1997.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-18 15:12:00,2012-01-18 15:59:00,50,Ballnut,ID4529,D,5,0,0,0,15,18,1,2,271.0,12,0,0,0,16,6,5,47.0,2463.0,1727.0
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-01-18 20:10:00,2012-01-19 06:29:00,50,Ballnut,ID4794,D,38,0,0,0,20,18,1,2,298.0,50,0,0,0,16,6,5,619.0,2463.0,1680.0
Case 258,Turning & Milling Q.C.,Quality Check 1,2012-01-19 06:53:00,2012-01-19 09:35:00,50,Ballnut,ID4618,D,0,0,0,0,6,19,1,3,643.0,50,0,0,0,16,6,5,162.0,2463.0,1061.0
Case 258,Turning & Milling Q.C.,Quality Check 1,2012-01-20 06:57:00,2012-01-20 07:31:00,50,Ballnut,ID4618,D,50,0,0,0,6,20,1,4,1444.0,100,0,0,0,16,6,5,34.0,2463.0,899.0
Case 258,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-30 09:48:00,2012-01-30 10:29:00,50,Ballnut,ID0998,D,50,0,0,0,9,30,1,0,14571.0,150,0,0,0,16,6,5,41.0,2463.0,865.0
Case 258,Lapping - Machine 1,Machine 1 - Lapping,2012-01-30 10:29:00,2012-01-30 15:19:00,50,Ballnut,ID0998,D,50,0,0,0,10,30,1,0,41.0,200,0,0,0,16,6,5,290.0,2463.0,824.0
Case 258,Turning & Milling Q.C.,Quality Check 1,2012-01-30 10:45:00,2012-01-30 11:00:00,50,Ballnut,ID4618,D,0,0,0,0,10,30,1,0,16.0,200,0,0,0,16,6,5,15.0,2463.0,534.0
Case 258,Final Inspection Q.C.,Quality Check 1,2012-02-01 10:59:00,2012-02-01 16:08:00,50,Ballnut,ID4618,D,0,0,0,0,10,1,2,2,2894.0,200,0,0,0,16,6,5,309.0,2463.0,519.0
Case 258,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:29:00,2012-02-02 10:44:00,50,Ballnut,ID4618,D,0,16,0,0,9,2,2,3,1350.0,200,16,0,1,16,6,5,75.0,2463.0,210.0
Case 258,Final Inspection Q.C.,Quality Check 1,2012-02-02 09:36:00,2012-02-02 10:51:00,50,Ballnut,ID4618,D,34,0,0,0,9,2,2,3,7.0,234,16,0,0,16,6,5,75.0,2463.0,135.0
Case 258,Packing,Packing,2012-02-05 00:00:00,2012-02-05 01:00:00,50,Ballnut,ID4820,D,34,0,0,0,0,5,2,6,3744.0,268,16,0,0,16,6,5,60.0,2463.0,60.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 11:00:00,2012-01-17 15:00:00,325,Drill,ID4641,S,0,0,0,0,11,17,1,1,0.0,0,0,0,0,50,7,6,240.0,9357.0,9357.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 15:00:00,2012-01-17 15:55:00,325,Drill,ID4641,D,2,0,0,0,15,17,1,1,240.0,2,0,0,0,50,7,6,55.0,9357.0,9117.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 16:32:00,2012-01-17 23:42:00,325,Drill,ID4132,D,18,0,0,0,16,17,1,1,92.0,20,0,0,0,50,7,6,430.0,9357.0,9062.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 23:50:00,2012-01-18 06:37:00,325,Drill,ID4794,D,17,0,0,0,23,17,1,1,438.0,37,0,0,0,50,7,6,407.0,9357.0,8632.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 07:10:00,2012-01-18 08:30:00,325,Drill,ID4641,D,4,0,0,0,7,18,1,2,440.0,41,0,0,0,50,7,6,80.0,9357.0,8225.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 18:06:00,2012-01-18 19:48:00,325,Drill,ID4132,S,1,0,0,0,18,18,1,2,656.0,42,0,0,0,50,7,6,102.0,9357.0,8145.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 19:49:00,2012-01-18 20:05:00,325,Drill,ID4132,D,1,0,0,0,19,18,1,2,103.0,43,0,0,0,50,7,6,16.0,9357.0,8043.0
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 20:09:00,2012-01-19 06:30:00,325,Drill,ID4794,D,26,0,0,0,20,18,1,2,20.0,69,0,0,0,50,7,6,621.0,9357.0,8027.0
