Case ID,Activity,Last Qty Completed,Last Qty Rejected,Completion Time (minutes)
Case 266,Round Grinding - Machine 2,1,0,146.0
Case 266,Lapping - Machine 1,2,0,75.0
Case 266,Round Grinding - Machine 2,30,0,650.0
Case 266,Turning & Milling Q.C.,0,0,5.0
Case 266,Round Grinding - Machine 2,29,0,533.0
Case 266,Final Inspection Q.C.,32,0,30.0
Case 266,Final Inspection Q.C.,0,0,100.0
Case 266,Final Inspection Q.C.,0,0,230.0
Case 266,Packing,32,0,60.0
Case 266,Final Inspection Q.C.,0,0,223.0
Case 266,Packing,18,0,60.0
Case 266,Packing,5,0,60.0
Case 266,Final Inspection Q.C.,0,0,85.0
Case 266,Final Inspection Q.C.,23,0,165.0
Case 266,Final Inspection Q.C.,0,0,75.0
Case 266,Final Inspection Q.C.,44,0,47.0
Case 266,Packing,44,0,60.0
Case 266,Final Inspection Q.C.,0,2,60.0
Case 266,Final Inspection Q.C.,0,5,30.0
Case 266,Final Inspection Q.C.,0,1,20.0
Case 266,Final Inspection Q.C.,0,1,20.0
Case 266,Final Inspection Q.C.,0,1,20.0
Case 266,Final Inspection Q.C.,0,3,20.0
Case 266,Grinding Rework - Machine 27,0,0,203.0
Case 266,Grinding Rework - Machine 27,0,0,137.0
Case 266,Final Inspection Q.C.,3,0,40.0
Case 266,Final Inspection Q.C.,13,0,120.0
Case 266,Grinding Rework - Machine 27,0,0,32.0
Case 266,Packing,16,0,60.0
Case 266,Final Inspection Q.C.,3,0,40.0
Case 266,Packing,3,0,60.0
Case 266,Turning & Milling Q.C.,0,1,75.0
Case 267,Turning & Milling - Machine 4,0,0,344.0
Case 267,Turning & Milling - Machine 4,2,0,293.0
Case 267,Turning & Milling - Machine 4,15,0,324.0
Case 267,Turning & Milling - Machine 4,20,0,318.0
Case 267,Turning & Milling Q.C.,0,0,125.0
Case 267,Turning & Milling - Machine 4,30,0,1080.0
Case 267,Turning & Milling - Machine 4,30,0,990.0
Case 267,Turning & Milling - Machine 4,33,0,426.0
Case 267,Turning & Milling - Machine 4,28,0,545.0
Case 267,Turning & Milling Q.C.,0,0,130.0
Case 267,Turning & Milling - Machine 4,5,0,110.0
Case 267,Turning & Milling - Machine 4,36,0,660.0
Case 267,Turning & Milling - Machine 4,38,0,663.0
Case 267,Turning & Milling Q.C.,0,0,26.0
Case 267,Turning & Milling - Machine 4,44,0,625.0
Case 267,Turning & Milling - Machine 4,21,0,330.0
Case 267,Turning & Milling - Machine 4,13,0,305.0
Case 267,Turning & Milling Q.C.,200,0,75.0
Case 267,Turning & Milling - Machine 4,0,0,75.0
Case 267,Turning & Milling - Machine 4,9,0,193.0
Case 267,Turning & Milling - Machine 4,14,0,343.0
Case 267,Turning & Milling Q.C.,0,0,79.0
Case 267,Turning & Milling - Machine 4,12,0,505.0
Case 267,Turning & Milling - Machine 4,0,0,452.0
Case 267,Turning & Milling Q.C.,118,0,75.0
Case 267,Turning & Milling Q.C.,32,0,75.0
Case 267,Wire Cut - Machine 13,20,0,75.0
Case 267,Wire Cut - Machine 13,0,0,240.0
Case 267,Turning & Milling Q.C.,0,0,540.0
Case 267,Wire Cut - Machine 13,45,0,11.0
Case 267,Wire Cut - Machine 13,45,0,480.0
Case 267,Wire Cut - Machine 13,40,0,480.0
Case 267,Wire Cut - Machine 13,35,0,420.0
Case 267,Wire Cut - Machine 13,40,0,450.0
Case 267,Wire Cut - Machine 13,45,0,480.0
Case 267,Wire Cut - Machine 13,30,0,330.0
Case 267,Wire Cut - Machine 13,28,0,300.0
Case 267,Wire Cut - Machine 13,22,0,360.0
Case 267,Laser Marking - Machine 7,125,0,109.0
Case 267,Laser Marking - Machine 7,55,0,39.0
Case 267,Laser Marking - Machine 7,50,0,33.0
Case 267,Lapping - Machine 1,0,0,75.0
Case 267,Lapping - Machine 1,200,0,519.0
Case 267,Laser Marking - Machine 7,50,0,31.0
Case 267,Lapping - Machine 1,0,0,75.0
Case 267,Laser Marking - Machine 7,70,0,39.0
Case 267,Lapping - Machine 1,150,0,125.0
Case 267,Round Grinding - Machine 3,5,0,49.0
Case 267,Round Grinding - Q.C.,0,0,392.0
Case 267,Round Grinding - Machine 3,16,0,226.0
Case 267,Round Grinding - Machine 3,52,0,647.0
Case 267,Round Grinding - Machine 3,6,0,73.0
Case 267,Round Grinding - Machine 3,0,0,113.0
Case 267,Round Grinding - Machine 3,42,0,405.0
Case 267,Round Grinding - Machine 3,3,0,21.0
Case 267,Round Grinding - Machine 3,23,0,276.0
Case 267,Round Grinding - Machine 3,22,0,1010.0
Case 267,Round Grinding - Machine 3,0,0,83.0
Case 267,Round Grinding - Machine 3,54,0,569.0
Case 267,Round Grinding - Machine 3,41,0,505.0
Case 267,Round Grinding - Machine 3,0,0,75.0
Case 267,Round Grinding - Machine 3,0,0,101.0
Case 267,Round Grinding - Machine 3,60,0,535.0
Case 267,Round Grinding - Machine 3,3,0,27.0
Case 267,Round Grinding - Machine 3,6,0,66.0
Case 267,Round Grinding - Machine 3,9,0,177.0
Case 267,Round Grinding - Q.C.,0,0,190.0
Case 267,Round Grinding - Q.C.,0,0,306.0
Case 267,Round Grinding - Q.C.,207,0,121.0
Case 267,Final Inspection Q.C.,207,0,1.0
Case 267,Packing,207,0,60.0
Case 267,Round Grinding - Q.C.,109,0,239.0
Case 267,Final Inspection Q.C.,109,0,14.0
Case 267,Packing,110,0,60.0
Case 267,Final Inspection Q.C.,0,0,82.0
Case 267,Final Inspection Q.C.,1,0,1.0
Case 267,Round Grinding - Q.C.,1,0,2.0
Case 267,Final Inspection Q.C.,0,0,120.0
Case 267,Round Grinding - Q.C.,0,16,24.0
Case 267,Round Grinding - Machine 2,0,8,5.0
Case 267,Round Grinding - Machine 3,0,0,53.0
Case 267,Final Inspection Q.C.,6,0,86.0
Case 267,Round Grinding - Q.C.,6,0,1.0
Case 267,Round Grinding - Q.C.,3,0,1.0
Case 267,Final Inspection Q.C.,3,0,75.0
Case 267,Packing,9,0,60.0
Case 268,Turning & Milling - Machine 8,1,0,530.0
Case 268,Turning & Milling - Machine 8,0,0,72.0
Case 268,Turning & Milling Q.C.,0,0,60.0
Case 268,Turning & Milling - Machine 8,0,0,248.0
Case 268,Turning & Milling Q.C.,0,0,65.0
Case 268,Turning & Milling - Machine 8,16,0,266.0
Case 268,Turning & Milling - Machine 8,11,0,317.0
Case 268,Turning & Milling Q.C.,34,0,75.0
Case 268,Turning & Milling - Machine 8,7,0,129.0
Case 268,Turning & Milling Q.C.,0,1,103.0
Case 268,Turning & Milling - Machine 8,1,0,130.0
Case 268,Turning & Milling - Machine 8,33,0,217.0
Case 268,Turning & Milling Q.C.,0,0,30.0
Case 268,Turning & Milling Q.C.,34,0,75.0
Case 268,Turning & Milling Q.C.,0,0,81.0
Case 268,Flat Grinding - Machine 11,34,0,61.0
Case 268,Lapping - Machine 1,34,0,40.0
Case 268,Round Grinding - Machine 3,0,0,230.0
Case 268,Round Grinding - Machine 3,25,0,440.0
Case 268,Round Grinding - Machine 3,9,0,136.0
Case 268,Laser Marking - Machine 7,34,0,45.0
Case 268,Packing,34,0,60.0
Case 268,Final Inspection Q.C.,34,0,29.0
Case 269,Turning & Milling - Machine 8,0,0,300.0
Case 269,Turning & Milling - Machine 8,6,0,465.0
Case 269,Turning & Milling Q.C.,0,0,156.0
Case 269,Turning & Milling - Machine 8,1,0,75.0
Case 269,Turning & Milling - Machine 8,5,0,235.0
Case 269,Turning & Milling Q.C.,12,0,73.0
Case 269,Turning & Milling - Machine 8,1,0,120.0
Case 269,Turning & Milling - Machine 8,11,0,289.0
Case 269,Turning & Milling Q.C.,0,0,70.0
Case 269,Turning & Milling Q.C.,12,0,100.0
Case 269,Lapping - Machine 1,12,0,0.0
Case 269,Laser Marking - Machine 7,12,0,75.0
Case 269,Round Grinding - Machine 2,0,0,150.0
Case 269,Round Grinding - Machine 2,12,0,358.0
Case 269,Round Grinding - Machine 12,0,0,56.0
Case 269,Round Grinding - Machine 12,12,0,79.0
Case 269,Final Inspection Q.C.,0,0,100.0
Case 269,Final Inspection Q.C.,0,0,114.0
Case 269,Final Inspection Q.C.,0,0,155.0
Case 269,Packing,12,0,60.0
Case 269,Final Inspection Q.C.,12,0,31.0
Case 27,Turning & Milling - Machine 8,0,0,114.0
Case 27,Turning & Milling - Machine 8,1,0,180.0
Case 27,Turning & Milling - Machine 8,0,0,65.0
Case 27,Turning & Milling - Machine 8,11,0,195.0
Case 27,Turning & Milling - Machine 8,0,0,270.0
Case 27,Turning & Milling - Machine 8,0,0,4.0
Case 27,Turning & Milling - Machine 8,12,0,85.0
Case 27,Turning & Milling Q.C.,12,0,1.0
Case 27,Lapping - Machine 1,12,0,67.0
Case 27,Round Grinding - Manual,0,0,60.0
Case 27,Round Grinding - Manual,12,0,224.0
Case 27,Laser Marking - Machine 7,12,0,16.0
Case 27,Final Inspection Q.C.,0,0,192.0
Case 27,Packing,12,0,60.0
Case 27,Final Inspection Q.C.,12,0,158.0
Case 271,Turning & Milling - Machine 5,0,0,180.0
Case 271,Turning & Milling - Machine 5,0,0,34.0
Case 271,Turning & Milling - Machine 5,28,0,480.0
Case 271,Turning & Milling - Machine 5,0,0,98.0
Case 271,Turning & Milling Q.C.,0,0,492.0
Case 271,Turning & Milling - Machine 5,39,0,654.0
Case 271,Turning & Milling Q.C.,5,4,75.0
Case 271,Turning & Milling Q.C.,68,0,521.0
Case 271,Turning & Milling - Machine 5,24,0,419.0
Case 271,Laser Marking - Machine 7,39,0,30.0
Case 271,Turning & Milling Q.C.,71,2,7.0
Case 271,Turning & Milling - Machine 5,82,0,75.0
Case 271,Laser Marking - Machine 7,105,0,213.0
Case 271,Lapping - Machine 1,0,0,75.0
Case 271,Lapping - Machine 1,0,0,75.0
Case 271,Grinding Rework,0,0,27.0
Case 271,Lapping - Machine 1,32,0,32.0
Case 271,Lapping - Machine 1,16,0,17.0
Case 271,Lapping - Machine 1,40,0,260.0
Case 271,Grinding Rework,0,0,151.0
Case 271,Lapping - Machine 1,0,0,75.0
Case 271,Lapping - Machine 1,30,0,64.0
Case 271,Grinding Rework,0,0,70.0
Case 271,Lapping - Machine 1,26,0,55.0
Case 271,Round Grinding - Machine 2,0,0,66.0
Case 271,Round Grinding - Machine 2,0,0,298.0
Case 271,Round Grinding - Machine 2,6,0,149.0
Case 271,Lapping - Machine 1,0,0,281.0
Case 271,Lapping - Machine 1,0,0,75.0
Case 271,Round Grinding - Machine 3,0,0,90.0
Case 271,Round Grinding - Machine 3,9,0,104.0
Case 271,Round Grinding - Machine 3,29,0,365.0
Case 271,Round Grinding - Machine 3,27,0,523.0
Case 271,Round Grinding - Machine 3,0,0,254.0
Case 271,Round Grinding - Machine 3,3,0,64.0
Case 271,Round Grinding - Machine 3,1,0,7.0
Case 271,Round Grinding - Machine 3,0,0,136.0
Case 271,Round Grinding - Machine 3,14,0,363.0
Case 271,Round Grinding - Machine 2,0,0,1.0
Case 271,Round Grinding - Machine 3,13,0,294.0
Case 271,Round Grinding - Machine 3,24,0,512.0
Case 271,Round Grinding - Machine 3,18,0,460.0
Case 271,Lapping - Machine 1,0,0,78.0
Case 271,Round Grinding - Machine 3,0,0,55.0
Case 271,Final Inspection Q.C.,0,0,275.0
Case 271,Packing,66,0,60.0
Case 271,Final Inspection Q.C.,66,0,281.0
Case 271,Packing,57,0,60.0
Case 271,Final Inspection Q.C.,57,0,242.0
Case 271,Grinding Rework - Machine 27,0,0,35.0
Case 271,Grinding Rework - Machine 27,0,0,140.0
Case 271,Grinding Rework - Machine 27,0,0,230.0
Case 271,Final Inspection Q.C.,12,0,2.0
Case 271,Final Inspection Q.C.,0,2,75.0
Case 271,Packing,12,0,60.0
Case 271,Final Inspection Q.C.,6,0,75.0
Case 271,Packing,0,0,60.0
Case 271,Packing,6,0,60.0
Case 271,Packing,1,0,60.0
Case 272,Turning & Milling - Machine 9,0,0,302.0
Case 272,Turning & Milling - Machine 9,1,0,148.0
Case 272,Turning & Milling - Machine 9,16,0,420.0
Case 272,Turning & Milling - Machine 9,3,0,20.0
Case 272,Turning & Milling Q.C.,18,2,48.0
Case 272,Flat Grinding - Machine 11,18,0,100.0
Case 272,Turning & Milling Q.C.,0,0,175.0
Case 272,Laser Marking - Machine 7,18,0,27.0
Case 272,Lapping - Machine 1,18,0,30.0
Case 272,Round Grinding - Machine 3,0,0,60.0
Case 272,Round Grinding - Machine 3,10,0,100.0
Case 272,Round Grinding - Machine 3,8,0,90.0
Case 272,Final Inspection Q.C.,0,0,247.0
Case 272,Packing,18,0,60.0
Case 272,Final Inspection Q.C.,0,0,2.0
Case 272,Final Inspection Q.C.,18,0,75.0
Case 273,Turning & Milling - Machine 9,1,0,410.0
Case 273,Turning & Milling - Machine 9,3,0,1011.0
Case 273,Turning & Milling - Machine 9,8,0,4.0
Case 273,Turning & Milling Q.C.,12,0,71.0
Case 273,Flat Grinding - Machine 11,12,0,149.0
Case 273,Laser Marking - Machine 7,12,0,8.0
Case 273,Lapping - Machine 1,12,0,120.0
Case 273,Round Grinding - Manual,0,0,75.0
Case 273,Round Grinding - Machine 12,0,0,39.0
Case 273,Round Grinding - Machine 12,2,0,42.0
Case 273,Round Grinding - Machine 12,10,0,259.0
Case 273,Packing,12,0,60.0
Case 273,Final Inspection Q.C.,0,0,305.0
Case 273,Final Inspection Q.C.,12,0,1.0
Case 273,Final Inspection Q.C.,0,0,189.0
Case 274,Turning & Milling - Machine 8,1,0,342.0
Case 274,Turning & Milling - Machine 8,0,0,193.0
Case 274,Turning & Milling Q.C.,0,0,95.0
Case 274,Turning & Milling - Machine 8,2,0,98.0
Case 274,Turning & Milling Q.C.,3,0,44.0
Case 274,Flat Grinding - Machine 11,3,0,40.0
Case 274,Lapping - Machine 1,3,0,60.0
Case 274,Round Grinding - Manual,3,0,150.0
Case 274,Round Grinding - Q.C.,3,0,62.0
Case 274,Laser Marking - Machine 7,3,0,75.0
Case 274,Final Inspection Q.C.,0,0,97.0
Case 274,Final Inspection Q.C.,3,0,10.0
Case 274,Packing,3,0,60.0
Case 277,Milling - Machine 16,3,0,510.0
Case 277,Turning & Milling Q.C.,3,0,75.0
Case 277,Lapping - Machine 1,3,0,54.0
Case 277,Round Grinding - Manual,0,0,90.0
Case 277,Round Grinding - Manual,0,0,315.0
Case 277,Round Grinding - Manual,3,0,100.0
Case 277,Lapping - Machine 1,3,0,10.0
Case 277,Round Grinding - Manual,0,0,57.0
Case 277,Round Grinding - Manual,0,0,463.0
Case 277,Packing,2,0,60.0
Case 277,Round Grinding - Manual,2,0,132.0
Case 277,Final Inspection Q.C.,2,1,389.0
Case 277,Round Grinding - Manual,1,0,105.0
Case 277,Round Grinding - Manual,0,0,31.0
Case 28,Turning & Milling - Machine 6,0,0,169.0
Case 28,Turning & Milling - Machine 6,3,0,629.0
Case 28,Turning & Milling - Machine 6,2,0,327.0
Case 28,Turning & Milling Q.C.,0,0,97.0
Case 28,Turning & Milling Q.C.,0,0,13.0
Case 28,Turning & Milling - Machine 6,3,0,417.0
Case 28,Turning & Milling - Machine 6,16,0,358.0
Case 28,Turning & Milling Q.C.,0,0,57.0
Case 28,Turning & Milling - Machine 6,0,0,302.0
Case 28,Turning & Milling - Machine 6,1,0,44.0
Case 28,Turning & Milling - Machine 6,0,0,599.0
Case 28,Turning & Milling - Machine 6,0,0,122.0
Case 28,Turning & Milling - Machine 6,18,0,386.0
Case 28,Turning & Milling Q.C.,0,0,179.0
Case 28,Turning & Milling - Machine 6,4,0,51.0
Case 28,Turning & Milling Q.C.,0,0,20.0
Case 28,Turning & Milling Q.C.,0,4,3.0
Case 28,Turning & Milling - Machine 6,1,0,247.0
Case 28,Turning & Milling - Machine 6,9,0,236.0
Case 28,Turning & Milling - Machine 6,15,0,541.0
Case 28,Turning & Milling Q.C.,0,0,61.0
Case 28,Turning & Milling - Machine 6,53,0,637.0
Case 28,Turning & Milling Q.C.,0,6,92.0
Case 28,Turning & Milling - Machine 6,6,0,180.0
Case 28,Turning & Milling Q.C.,0,0,2.0
Case 28,Turning & Milling - Machine 6,5,0,79.0
Case 28,Turning & Milling - Machine 6,0,0,1080.0
Case 28,Turning & Milling - Machine 6,2,0,388.0
Case 28,Turning & Milling - Machine 6,50,0,372.0
Case 28,Turning & Milling - Machine 6,16,0,230.0
Case 28,Turning & Milling - Machine 6,30,0,600.0
Case 28,Turning & Milling - Machine 6,16,0,1.0
Case 28,Turning & Milling Q.C.,240,0,1.0
Case 28,Nitration Q.C.,240,0,1.0
Case 28,Lapping - Machine 1,0,0,75.0
Case 28,Lapping - Machine 1,0,0,75.0
Case 28,Laser Marking - Machine 7,240,0,75.0
Case 28,Lapping - Machine 1,118,0,234.0
Case 28,Lapping - Machine 1,32,0,26.0
Case 28,Lapping - Machine 1,70,0,151.0
Case 28,Lapping - Machine 1,20,0,65.0
Case 28,Round Grinding - Machine 3,0,0,109.0
Case 28,Round Grinding - Machine 3,20,0,156.0
Case 28,Round Grinding - Machine 3,48,0,554.0
Case 28,Round Grinding - Machine 3,7,0,93.0
Case 28,Round Grinding - Machine 3,8,0,78.0
Case 28,Round Grinding - Machine 3,39,0,400.0
Case 28,Round Grinding - Machine 3,10,0,272.0
Case 28,Round Grinding - Machine 3,33,0,506.0
Case 28,Round Grinding - Machine 3,22,0,220.0
Case 28,Final Inspection Q.C.,111,0,316.0
Case 28,Round Grinding - Machine 3,16,0,254.0
Case 28,Round Grinding - Machine 3,0,0,122.0
Case 28,Round Grinding - Machine 3,37,0,356.0
Case 28,Packing,40,0,60.0
Case 28,Packing,5,0,60.0
Case 28,Final Inspection Q.C.,0,0,205.0
Case 28,Packing,66,0,60.0
Case 28,Final Inspection Q.C.,129,0,280.0
Case 28,Packing,37,0,60.0
Case 28,Packing,92,0,60.0
Case 29,Turning & Milling - Machine 10,0,0,127.0
Case 29,Turning & Milling - Machine 10,0,0,256.0
Case 29,Turning & Milling - Machine 10,0,0,138.0
Case 29,Turning & Milling - Machine 10,24,0,1090.0
Case 29,Turning & Milling - Machine 10,17,0,900.0
Case 29,Turning & Milling - Machine 10,7,0,324.0
Case 29,Turning & Milling Q.C.,48,0,181.0
Case 29,Laser Marking - Machine 7,48,0,30.0
Case 29,Turning & Milling - Machine 10,0,3,75.0
Case 29,Turning & Milling - Machine 10,0,0,75.0
Case 29,Lapping - Machine 1,0,0,1.0
Case 29,Lapping - Machine 1,0,0,350.0
Case 29,Lapping - Machine 1,48,0,118.0
Case 29,Round Grinding - Machine 2,0,0,139.0
Case 29,Round Grinding - Machine 2,6,0,90.0
Case 29,Round Grinding - Machine 2,11,0,258.0
Case 29,Round Grinding - Machine 2,12,0,180.0
Case 29,Round Grinding - Machine 2,12,0,278.0
Case 29,Round Grinding - Machine 2,7,0,183.0
Case 29,Round Grinding - Machine 2,0,0,24.0
Case 29,Final Inspection Q.C.,0,3,139.0
Case 29,Packing,45,0,60.0
Case 29,Final Inspection Q.C.,45,0,75.0
Case 3,Turning & Milling - Machine 5,2,0,635.0
Case 3,Turning & Milling Q.C.,0,0,69.0
Case 3,Turning & Milling - Machine 4,8,0,194.0
Case 3,Turning & Milling Q.C.,10,0,40.0
Case 3,Laser Marking - Machine 7,10,0,20.0
Case 3,Lapping - Machine 1,10,0,58.0
Case 3,Round Grinding - Machine 3,0,0,41.0
Case 3,Round Grinding - Machine 3,0,0,90.0
Case 3,Round Grinding - Machine 3,0,0,229.0
Case 3,Round Grinding - Machine 3,0,0,84.0
Case 3,Round Grinding - Machine 3,2,0,48.0
Case 3,Round Grinding - Machine 3,8,0,354.0
Case 3,Final Inspection Q.C.,0,0,180.0
Case 3,Final Inspection Q.C.,10,0,60.0
Case 3,Packing,10,0,60.0
Case 30,Turning & Milling - Machine 5,8,0,338.0
Case 30,Turning & Milling Q.C.,0,0,30.0
Case 30,Turning & Milling - Machine 5,0,0,198.0
Case 30,Turning & Milling - Machine 5,22,0,119.0
Case 30,Turning & Milling - Machine 5,20,0,465.0
Case 30,Turning & Milling Q.C.,50,0,40.0
Case 31,Turning & Milling - Machine 4,0,0,193.0
Case 31,Turning & Milling - Machine 4,1,0,180.0
Case 31,Turning & Milling - Machine 4,3,0,90.0
Case 31,Turning & Milling - Machine 4,26,0,545.0
Case 31,Turning & Milling Q.C.,28,1,100.0
Case 31,Turning & Milling Q.C.,0,1,15.0
Case 31,Laser Marking - Machine 7,28,0,27.0
Case 31,Flat Grinding - Machine 11,0,0,75.0
Case 31,Flat Grinding - Machine 11,10,0,49.0
Case 31,Flat Grinding - Machine 11,0,0,75.0
Case 31,Flat Grinding - Machine 11,0,0,75.0
Case 31,Flat Grinding - Machine 11,0,0,75.0
Case 31,Flat Grinding - Machine 11,18,0,25.0
Case 31,Round Grinding - Machine 3,0,0,27.0
Case 31,Round Grinding - Machine 3,0,0,165.0
Case 31,Round Grinding - Machine 3,12,0,478.0
Case 31,Round Grinding - Machine 3,12,0,486.0
Case 31,Round Grinding - Machine 3,4,0,112.0
Case 31,Lapping - Machine 1,24,0,60.0
Case 31,Round Grinding - Machine 3,0,0,142.0
Case 31,Lapping - Machine 1,4,0,45.0
Case 31,Round Grinding - Machine 3,16,0,390.0
Case 31,Round Grinding - Machine 3,6,0,110.0
Case 31,Round Grinding - Machine 3,6,0,90.0
Case 31,Final Inspection Q.C.,0,0,63.0
Case 31,Laser Marking - Machine 7,0,0,21.0
Case 31,Final Inspection Q.C.,0,0,330.0
Case 31,Final Inspection Q.C.,0,28,43.0
Case 32,Turning & Milling - Machine 5,0,0,233.0
Case 32,Turning & Milling - Machine 5,0,0,519.0
Case 32,Turning & Milling - Machine 5,0,0,646.0
Case 32,Turning & Milling - Machine 5,3,0,532.0
Case 32,Turning & Milling - Machine 5,1,0,425.0
Case 32,Turning & Milling - Machine 5,5,0,366.0
Case 32,Turning & Milling Q.C.,0,0,121.0
Case 32,Turning & Milling Q.C.,0,0,347.0
Case 32,Turning & Milling - Machine 5,30,0,601.0
Case 32,Turning & Milling - Machine 5,31,0,1343.0
Case 32,Turning & Milling - Machine 5,20,0,514.0
Case 32,Turning & Milling - Machine 5,18,0,370.0
Case 32,Turning & Milling Q.C.,2,4,61.0
Case 32,Turning & Milling Q.C.,0,0,60.0
Case 32,Turning & Milling - Machine 5,24,0,462.0
Case 32,Turning & Milling - Machine 5,17,0,412.0
Case 32,Turning & Milling - Machine 5,26,0,529.0
Case 32,Turning & Milling - Machine 5,20,0,451.0
Case 32,Turning & Milling - Machine 5,20,0,432.0
Case 32,Turning & Milling - Machine 5,27,0,527.0
Case 32,Turning & Milling - Machine 5,22,0,442.0
Case 32,Turning & Milling - Machine 5,19,0,425.0
Case 32,Turning & Milling - Machine 5,28,0,528.0
Case 32,Turning & Milling - Machine 5,24,0,457.0
Case 32,Turning & Milling - Machine 5,21,0,427.0
Case 32,Turning & Milling - Machine 5,30,0,526.0
Case 32,Turning & Milling Q.C.,8,2,147.0
Case 32,Turning & Milling - Machine 5,14,0,181.0
Case 32,Turning & Milling - Machine 5,0,0,488.0
Case 32,Turning & Milling - Machine 5,0,0,63.0
Case 32,Turning & Milling - Machine 5,0,0,453.0
Case 32,Turning & Milling Q.C.,379,5,80.0
Case 32,Nitration Q.C.,389,0,1.0
Case 32,Laser Marking - Machine 7,0,0,250.0
Case 32,Laser Marking - Machine 7,150,0,75.0
Case 32,Lapping - Machine 1,100,0,171.0
Case 32,Round Grinding - Machine 2,1,0,95.0
Case 32,Round Grinding - Machine 2,20,0,214.0
Case 32,Lapping - Machine 1,100,0,206.0
Case 32,Laser Marking - Machine 7,80,0,23.0
Case 32,Laser Marking - Machine 7,46,0,58.0
Case 32,Round Grinding - Machine 2,0,0,256.0
Case 32,Laser Marking - Machine 7,113,0,40.0
Case 32,Lapping - Machine 1,70,0,92.0
Case 32,Lapping - Machine 1,0,0,161.0
Case 32,Round Grinding - Machine 2,40,0,190.0
Case 32,Round Grinding - Machine 2,30,0,331.0
Case 32,Round Grinding - Machine 2,35,0,415.0
Case 32,Final Inspection Q.C.,131,0,433.0
Case 32,Round Grinding - Machine 2,5,0,417.0
Case 32,Round Grinding - Machine 2,40,0,104.0
Case 32,Round Grinding - Machine 2,12,0,105.0
Case 32,Round Grinding - Machine 2,21,0,190.0
Case 32,Round Grinding - Machine 2,39,0,533.0
Case 32,Packing,237,0,60.0
Case 32,Lapping - Machine 1,0,0,75.0
Case 32,Round Grinding - Machine 2,63,0,650.0
Case 32,Lapping - Machine 1,119,0,150.0
Case 32,Final Inspection Q.C.,106,0,74.0
Case 32,Round Grinding - Machine 2,50,0,652.0
Case 32,Final Inspection Q.C.,103,0,240.0
Case 32,Round Grinding - Machine 2,1,0,10.0
