Case ID,Activity,Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)
Case 260,Turning & Milling Q.C.,0,,,,0,0,31.0
Case 260,Turning & Milling Q.C.,0,,,,0,0,15.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,360.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,1342.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,515.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,241.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,218.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,640.0
Case 260,Turning & Milling Q.C.,2,5.0,0.0,35.0,1,10,211.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,525.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,445.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,430.0
Case 260,Turning & Milling - Machine 6,0,,,,0,0,141.0
Case 260,Turning & Milling Q.C.,0,,,,0,0,235.0
Case 260,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 260,Laser Marking - Machine 7,0,,,,0,0,41.0
Case 260,Turning & Milling Q.C.,0,,,,0,0,106.0
Case 260,Laser Marking - Machine 7,0,,,,0,0,13.0
Case 260,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 260,Lapping - Machine 1,0,,,,0,0,75.0
Case 260,Lapping - Machine 1,0,,,,0,0,75.0
Case 260,Laser Marking - Machine 7,0,,,,0,0,95.0
Case 260,Flat Grinding - Machine 11,0,,,,0,0,28.0
Case 260,Flat Grinding - Machine 11,0,,,,0,0,412.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,47.0
Case 260,Lapping - Machine 1,0,,,,0,0,75.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,364.0
Case 260,Lapping - Machine 1,0,,,,0,0,172.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,230.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,664.0
Case 260,Flat Grinding - Machine 11,0,,,,0,0,148.0
Case 260,Lapping - Machine 1,0,,,,0,0,179.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,627.0
Case 260,Round Grinding - Machine 3,0,,,,0,0,6.0
Case 260,Final Inspection Q.C.,0,,,,0,0,106.0
Case 260,Final Inspection Q.C.,0,,,,0,0,2.0
Case 260,Final Inspection Q.C.,0,,,,0,0,475.0
Case 260,Packing,7,27.9,0.0,60.0,1,279,60.0
Case 260,Fix - Machine 15,0,,,,0,0,63.0
Case 260,Fix - Machine 15,0,,,,0,0,96.0
Case 260,Packing,3,36.666666666666664,0.0,60.0,1,110,60.0
Case 260,Turning & Milling Q.C.,0,,,,0,0,32.0
Case 260,Final Inspection Q.C.,1,50.0,0.0,1.0,1,50,75.0
Case 261,Turning & Milling - Machine 8,0,,,,0,0,327.0
Case 261,Turning & Milling - Machine 8,0,,,,0,0,278.0
Case 261,Turning & Milling Q.C.,0,,,,0,0,24.0
Case 261,Turning & Milling - Machine 8,0,,,,0,0,263.0
Case 261,Turning & Milling Q.C.,0,,,,0,0,21.0
Case 261,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 261,Laser Marking - Machine 7,0,,,,0,0,38.0
Case 261,Flat Grinding - Machine 11,0,,,,0,0,37.0
Case 261,Packing,4,22.0,0.0,60.0,1,132,60.0
Case 261,Final Inspection Q.C.,0,,,,0,0,1.0
Case 262,Turning & Milling - Machine 6,0,,,,0,0,310.0
Case 262,Turning & Milling - Machine 6,0,,,,0,0,66.0
Case 262,Turning & Milling - Machine 6,0,,,,0,0,330.0
Case 262,Turning & Milling Q.C.,0,,,,0,0,74.0
Case 262,Turning & Milling Q.C.,0,,,,0,0,3.0
Case 262,Laser Marking - Machine 7,0,,,,0,0,50.0
Case 262,Flat Grinding - Machine 11,0,,,,0,0,21.0
Case 262,Flat Grinding - Machine 11,0,,,,0,0,53.0
Case 262,Flat Grinding - Machine 11,0,,,,0,0,14.0
Case 262,Lapping - Machine 1,0,,,,0,0,76.0
Case 262,Lapping - Machine 1,0,,,,0,0,98.0
Case 262,Round Grinding - Manual,0,,,,0,0,148.0
Case 262,Round Grinding - Manual,0,,,,0,0,374.0
Case 262,Final Inspection Q.C.,0,,,,0,0,122.0
Case 262,Packing,2,6.5,0.0,60.0,1,13,60.0
Case 262,Final Inspection Q.C.,0,,,,0,0,1.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,120.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,366.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,139.0
Case 263,Turning & Milling Q.C.,1,0.0,1.0,60.0,1,0,60.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,99.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,321.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,18.0
Case 263,Turning & Milling - Machine 8,0,,,,0,0,135.0
Case 263,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 263,Flat Grinding - Machine 11,0,,,,0,0,41.0
Case 263,Nitration Q.C.,0,,,,0,0,100.0
Case 263,Laser Marking - Machine 7,0,,,,0,0,13.0
Case 263,Lapping - Machine 1,0,,,,0,0,40.0
Case 263,Round Grinding - Manual,0,,,,0,0,62.0
Case 263,Round Grinding - Manual,0,,,,0,0,75.0
Case 263,Final Inspection Q.C.,0,,,,0,0,230.0
Case 263,Final Inspection Q.C.,0,,,,0,0,0.0
Case 263,Round Grinding - Manual,0,,,,0,0,393.0
Case 263,Final Inspection Q.C.,0,,,,0,0,279.0
Case 263,Final Inspection Q.C.,0,,,,0,0,31.0
Case 263,Packing,2,13.0,0.0,60.0,1,26,60.0
Case 263,Packing,2,13.0,0.0,60.0,1,26,60.0
Case 264,Turning & Milling - Machine 6,1,1.0,0.0,1.0,1,1,410.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,33.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,130.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,613.0
Case 264,Turning & Milling Q.C.,0,,,,0,0,17.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,472.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,54.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,633.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,27.0
Case 264,Turning & Milling Q.C.,0,,,,0,0,26.0
Case 264,Turning & Milling Q.C.,0,,,,0,0,7.0
Case 264,Turning & Milling - Machine 6,0,,,,0,0,255.0
Case 264,Laser Marking - Machine 7,0,,,,0,0,139.0
Case 264,Turning & Milling Q.C.,0,,,,0,0,19.0
Case 265,Turning - Machine 8,0,,,,0,0,307.0
Case 265,Turning - Machine 8,0,,,,0,0,52.0
Case 265,Turning & Milling - Machine 8,0,,,,0,0,225.0
Case 265,Turning & Milling - Machine 8,0,,,,0,0,40.0
Case 265,Turning & Milling - Machine 8,1,0.0,0.0,60.0,1,0,54.0
Case 265,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 265,Laser Marking - Machine 7,0,,,,0,0,16.0
Case 265,Lapping - Machine 1,0,,,,0,0,69.0
Case 265,Round Grinding - Manual,0,,,,0,0,77.0
Case 265,Round Grinding - Manual,0,,,,0,0,59.0
Case 265,Round Grinding - Manual,0,,,,0,0,28.0
Case 265,Round Grinding - Manual,0,,,,0,0,228.0
Case 265,Final Inspection Q.C.,1,0.0,1.0,240.0,1,0,303.0
Case 265,Final Inspection Q.C.,0,,,,0,0,347.0
Case 265,Packing,1,12.0,0.0,60.0,1,12,60.0
Case 265,Final Inspection Q.C.,0,,,,0,0,75.0
Case 266,Turning & Milling Q.C.,2,49.5,1.0,310.5,1,99,100.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,114.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,651.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,431.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,130.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,195.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,35.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,59.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,590.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,318.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,1080.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,990.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,419.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,93.0
Case 266,Turning & Milling Q.C.,2,6.0,0.0,118.5,1,12,230.0
Case 266,Turning & Milling Q.C.,1,0.0,0.0,130.0,1,0,20.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,20.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,20.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,20.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,20.0
Case 266,Turning & Milling - Machine 5,0,,,,0,0,953.0
Case 266,Laser Marking - Machine 7,0,,,,0,0,123.0
Case 266,Lapping - Machine 1,0,,,,0,0,294.0
Case 266,Lapping - Machine 1,0,,,,0,0,195.0
Case 266,Lapping - Machine 1,0,,,,0,0,75.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,146.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,440.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,167.0
Case 266,Lapping - Machine 1,0,,,,0,0,204.0
Case 266,Lapping - Machine 1,0,,,,0,0,75.0
Case 266,Final Inspection Q.C.,0,,,,0,0,130.0
Case 266,Final Inspection Q.C.,0,,,,0,0,100.0
Case 266,Final Inspection Q.C.,0,,,,0,0,120.0
Case 266,Lapping - Machine 1,0,,,,0,0,29.0
Case 266,Round Grinding - Machine 3,0,,,,0,0,148.0
Case 266,Round Grinding - Machine 3,0,,,,0,0,503.0
Case 266,Round Grinding - Machine 3,0,,,,0,0,355.0
Case 266,Lapping - Machine 1,0,,,,0,0,167.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,45.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,146.0
Case 266,Lapping - Machine 1,0,,,,0,0,75.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,650.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,5.0
Case 266,Round Grinding - Machine 2,0,,,,0,0,533.0
Case 266,Final Inspection Q.C.,0,,,,0,0,30.0
Case 266,Final Inspection Q.C.,1,12.0,0.0,19.0,1,12,100.0
Case 266,Final Inspection Q.C.,0,,,,0,0,230.0
Case 266,Packing,2,94.0,0.0,60.0,1,188,60.0
Case 266,Final Inspection Q.C.,0,,,,0,0,223.0
Case 266,Packing,3,22.666666666666668,0.0,60.0,1,68,60.0
Case 266,Packing,3,22.666666666666668,0.0,60.0,1,68,60.0
Case 266,Final Inspection Q.C.,0,,,,0,0,85.0
Case 266,Final Inspection Q.C.,1,310.0,7.0,302.0,1,310,165.0
Case 266,Final Inspection Q.C.,1,0.0,0.0,66.0,1,0,75.0
Case 266,Final Inspection Q.C.,2,92.5,0.0,125.5,1,185,47.0
Case 266,Packing,3,24.333333333333332,0.0,60.0,1,73,60.0
Case 266,Final Inspection Q.C.,0,,,,0,0,60.0
Case 266,Final Inspection Q.C.,0,,,,0,0,30.0
Case 266,Final Inspection Q.C.,0,,,,0,0,20.0
Case 266,Final Inspection Q.C.,0,,,,0,0,20.0
Case 266,Final Inspection Q.C.,0,,,,0,0,20.0
Case 266,Final Inspection Q.C.,0,,,,0,0,20.0
Case 266,Grinding Rework - Machine 27,0,,,,0,0,203.0
Case 266,Grinding Rework - Machine 27,0,,,,0,0,137.0
Case 266,Final Inspection Q.C.,0,,,,0,0,40.0
Case 266,Final Inspection Q.C.,0,,,,0,0,120.0
Case 266,Grinding Rework - Machine 27,0,,,,0,0,32.0
Case 266,Packing,3,6.333333333333333,0.0,60.0,1,19,60.0
Case 266,Final Inspection Q.C.,0,,,,0,0,40.0
Case 266,Packing,5,30.833333333333332,0.0,60.0,1,185,60.0
Case 266,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,344.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,293.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,324.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,318.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,125.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,1080.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,990.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,426.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,545.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,130.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,110.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,660.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,663.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,26.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,625.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,330.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,305.0
Case 267,Turning & Milling Q.C.,1,24.0,0.0,60.0,1,24,75.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,193.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,343.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,79.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,505.0
Case 267,Turning & Milling - Machine 4,0,,,,0,0,452.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,75.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,240.0
Case 267,Turning & Milling Q.C.,0,,,,0,0,540.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,11.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,480.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,480.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,420.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,450.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,480.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,330.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,300.0
Case 267,Wire Cut - Machine 13,0,,,,0,0,360.0
Case 267,Laser Marking - Machine 7,0,,,,0,0,109.0
Case 267,Laser Marking - Machine 7,0,,,,0,0,39.0
Case 267,Laser Marking - Machine 7,0,,,,0,0,33.0
Case 267,Lapping - Machine 1,0,,,,0,0,75.0
Case 267,Lapping - Machine 1,0,,,,0,0,519.0
Case 267,Laser Marking - Machine 7,0,,,,0,0,31.0
Case 267,Lapping - Machine 1,0,,,,0,0,75.0
Case 267,Laser Marking - Machine 7,0,,,,0,0,39.0
Case 267,Lapping - Machine 1,0,,,,0,0,125.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,49.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,392.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,226.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,647.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,73.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,113.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,405.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,21.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,276.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,1010.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,83.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,569.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,505.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,75.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,101.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,535.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,27.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,66.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,177.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,190.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,306.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,121.0
Case 267,Final Inspection Q.C.,0,,,,0,0,1.0
Case 267,Packing,1,200.0,0.0,60.0,1,200,60.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,239.0
Case 267,Final Inspection Q.C.,0,,,,0,0,14.0
Case 267,Packing,6,83.83333333333333,0.0,60.0,1,503,60.0
Case 267,Final Inspection Q.C.,0,,,,0,0,82.0
Case 267,Final Inspection Q.C.,0,,,,0,0,1.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,2.0
Case 267,Final Inspection Q.C.,0,,,,0,0,120.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,24.0
Case 267,Round Grinding - Machine 2,0,,,,0,0,5.0
Case 267,Round Grinding - Machine 3,0,,,,0,0,53.0
Case 267,Final Inspection Q.C.,1,43.0,0.0,1.0,1,43,86.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,1.0
Case 267,Round Grinding - Q.C.,0,,,,0,0,1.0
Case 267,Final Inspection Q.C.,0,,,,0,0,75.0
Case 267,Packing,11,57.72727272727273,0.0,60.0,1,635,60.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,530.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,72.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,248.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,65.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,266.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,317.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,129.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,103.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,130.0
Case 268,Turning & Milling - Machine 8,0,,,,0,0,217.0
Case 268,Turning & Milling Q.C.,2,5.0,0.0,125.5,1,10,30.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 268,Turning & Milling Q.C.,0,,,,0,0,81.0
Case 268,Flat Grinding - Machine 11,0,,,,0,0,61.0
Case 268,Lapping - Machine 1,0,,,,0,0,40.0
Case 268,Round Grinding - Machine 3,0,,,,0,0,230.0
Case 268,Round Grinding - Machine 3,0,,,,0,0,440.0
Case 268,Round Grinding - Machine 3,0,,,,0,0,136.0
Case 268,Laser Marking - Machine 7,0,,,,0,0,45.0
Case 268,Packing,3,14.25,0.0,60.0,1,57,60.0
Case 268,Final Inspection Q.C.,0,,,,0,0,29.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,300.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,465.0
Case 269,Turning & Milling Q.C.,0,,,,0,0,156.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,75.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,235.0
Case 269,Turning & Milling Q.C.,0,,,,0,0,73.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,120.0
Case 269,Turning & Milling - Machine 8,0,,,,0,0,289.0
Case 269,Turning & Milling Q.C.,0,,,,0,0,70.0
Case 269,Turning & Milling Q.C.,1,95.0,0.0,44.0,1,95,100.0
Case 269,Lapping - Machine 1,0,,,,0,0,0.0
Case 269,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 269,Round Grinding - Machine 2,0,,,,0,0,150.0
Case 269,Round Grinding - Machine 2,0,,,,0,0,358.0
Case 269,Round Grinding - Machine 12,0,,,,0,0,56.0
Case 269,Round Grinding - Machine 12,0,,,,0,0,79.0
Case 269,Final Inspection Q.C.,1,56.0,0.0,15.0,1,56,100.0
Case 269,Final Inspection Q.C.,0,,,,0,0,114.0
Case 269,Final Inspection Q.C.,0,,,,0,0,155.0
Case 269,Packing,5,38.0,0.0,60.0,1,228,60.0
Case 269,Final Inspection Q.C.,0,,,,0,0,31.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,114.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,180.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,65.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,195.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,270.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,4.0
Case 27,Turning & Milling - Machine 8,0,,,,0,0,85.0
Case 27,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 27,Lapping - Machine 1,0,,,,0,0,67.0
Case 27,Round Grinding - Manual,0,,,,0,0,60.0
Case 27,Round Grinding - Manual,0,,,,0,0,224.0
Case 27,Laser Marking - Machine 7,0,,,,0,0,16.0
Case 27,Final Inspection Q.C.,1,0.0,0.0,361.0,1,0,192.0
Case 27,Packing,2,78.5,0.0,60.0,1,157,60.0
Case 27,Final Inspection Q.C.,0,,,,0,0,158.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,180.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,34.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,480.0
Case 271,Turning & Milling - Machine 5,1,3.0,0.0,75.0,1,3,98.0
Case 271,Turning & Milling Q.C.,0,,,,0,0,492.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,654.0
Case 271,Turning & Milling Q.C.,2,72.0,0.0,75.0,1,144,75.0
Case 271,Turning & Milling Q.C.,2,15.5,1.0,100.0,1,31,521.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,419.0
Case 271,Laser Marking - Machine 7,0,,,,0,0,30.0
Case 271,Turning & Milling Q.C.,0,,,,0,0,7.0
Case 271,Turning & Milling - Machine 5,0,,,,0,0,75.0
Case 271,Laser Marking - Machine 7,0,,,,0,0,213.0
Case 271,Lapping - Machine 1,0,,,,0,0,75.0
Case 271,Lapping - Machine 1,0,,,,0,0,75.0
Case 271,Grinding Rework,0,,,,0,0,27.0
Case 271,Lapping - Machine 1,0,,,,0,0,32.0
Case 271,Lapping - Machine 1,0,,,,0,0,17.0
Case 271,Lapping - Machine 1,0,,,,0,0,260.0
Case 271,Grinding Rework,0,,,,0,0,151.0
Case 271,Lapping - Machine 1,0,,,,0,0,75.0
Case 271,Lapping - Machine 1,0,,,,0,0,64.0
Case 271,Grinding Rework,0,,,,0,0,70.0
Case 271,Lapping - Machine 1,0,,,,0,0,55.0
Case 271,Round Grinding - Machine 2,0,,,,0,0,66.0
Case 271,Round Grinding - Machine 2,0,,,,0,0,298.0
Case 271,Round Grinding - Machine 2,0,,,,0,0,149.0
Case 271,Lapping - Machine 1,0,,,,0,0,281.0
Case 271,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,90.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,104.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,365.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,523.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,254.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,64.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,7.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,136.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,363.0
Case 271,Round Grinding - Machine 2,1,18.0,0.0,293.0,1,18,1.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,294.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,512.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,460.0
Case 271,Lapping - Machine 1,0,,,,0,0,78.0
Case 271,Round Grinding - Machine 3,0,,,,0,0,55.0
Case 271,Final Inspection Q.C.,0,,,,0,0,275.0
Case 271,Packing,6,91.16666666666667,0.0,60.0,1,547,60.0
Case 271,Final Inspection Q.C.,1,0.0,0.0,170.0,1,0,281.0
Case 271,Packing,2,9.5,0.0,60.0,1,19,60.0
Case 271,Final Inspection Q.C.,1,0.0,0.0,100.0,1,0,242.0
Case 271,Grinding Rework - Machine 27,0,,,,0,0,35.0
Case 271,Grinding Rework - Machine 27,0,,,,0,0,140.0
Case 271,Grinding Rework - Machine 27,0,,,,0,0,230.0
Case 271,Final Inspection Q.C.,0,,,,0,0,2.0
Case 271,Final Inspection Q.C.,0,,,,0,0,75.0
Case 271,Packing,2,81.0,0.0,60.0,1,162,60.0
Case 271,Final Inspection Q.C.,0,,,,0,0,75.0
Case 271,Packing,0,,,,0,0,60.0
Case 271,Packing,3,83.0,0.0,60.0,1,249,60.0
Case 271,Packing,6,113.33333333333333,0.0,60.0,1,680,60.0
Case 272,Turning & Milling - Machine 9,0,,,,0,0,302.0
Case 272,Turning & Milling - Machine 9,0,,,,0,0,148.0
Case 272,Turning & Milling - Machine 9,0,,,,0,0,420.0
Case 272,Turning & Milling - Machine 9,0,,,,0,0,20.0
Case 272,Turning & Milling Q.C.,0,,,,0,0,48.0
Case 272,Flat Grinding - Machine 11,0,,,,0,0,100.0
Case 272,Turning & Milling Q.C.,0,,,,0,0,175.0
Case 272,Laser Marking - Machine 7,0,,,,0,0,27.0
Case 272,Lapping - Machine 1,0,,,,0,0,30.0
Case 272,Round Grinding - Machine 3,0,,,,0,0,60.0
Case 272,Round Grinding - Machine 3,0,,,,0,0,100.0
Case 272,Round Grinding - Machine 3,0,,,,0,0,90.0
Case 272,Final Inspection Q.C.,0,,,,0,0,247.0
Case 272,Packing,1,13.0,0.0,60.0,1,13,60.0
Case 272,Final Inspection Q.C.,0,,,,0,0,2.0
Case 272,Final Inspection Q.C.,0,,,,0,0,75.0
Case 273,Turning & Milling - Machine 9,0,,,,0,0,410.0
Case 273,Turning & Milling - Machine 9,0,,,,0,0,1011.0
Case 273,Turning & Milling - Machine 9,0,,,,0,0,4.0
Case 273,Turning & Milling Q.C.,1,0.0,0.0,162.0,1,0,71.0
Case 273,Flat Grinding - Machine 11,0,,,,0,0,149.0
Case 273,Laser Marking - Machine 7,0,,,,0,0,8.0
Case 273,Lapping - Machine 1,0,,,,0,0,120.0
Case 273,Round Grinding - Manual,0,,,,0,0,75.0
Case 273,Round Grinding - Machine 12,0,,,,0,0,39.0
Case 273,Round Grinding - Machine 12,0,,,,0,0,42.0
Case 273,Round Grinding - Machine 12,0,,,,0,0,259.0
Case 273,Packing,2,16.0,0.0,60.0,1,32,60.0
Case 273,Final Inspection Q.C.,0,,,,0,0,305.0
Case 273,Final Inspection Q.C.,0,,,,0,0,1.0
Case 273,Final Inspection Q.C.,0,,,,0,0,189.0
Case 274,Turning & Milling - Machine 8,0,,,,0,0,342.0
Case 274,Turning & Milling - Machine 8,0,,,,0,0,193.0
Case 274,Turning & Milling Q.C.,0,,,,0,0,95.0
Case 274,Turning & Milling - Machine 8,0,,,,0,0,98.0
Case 274,Turning & Milling Q.C.,0,,,,0,0,44.0
Case 274,Flat Grinding - Machine 11,0,,,,0,0,40.0
Case 274,Lapping - Machine 1,0,,,,0,0,60.0
Case 274,Round Grinding - Manual,0,,,,0,0,150.0
Case 274,Round Grinding - Q.C.,0,,,,0,0,62.0
Case 274,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 274,Final Inspection Q.C.,0,,,,0,0,97.0
Case 274,Final Inspection Q.C.,0,,,,0,0,10.0
Case 274,Packing,3,4.0,0.0,60.0,1,16,60.0
Case 277,Milling - Machine 16,0,,,,0,0,510.0
